well,od_600nm,time_s,temp_C,instrument,medium,sample,replicate
B7,0.0878,2373.27,37.1,Tecan Spark,water,blank,0
B7,0.0877,27287.325,37.1,Tecan Spark,water,blank,0
B7,0.0878,27682.724,37.1,Tecan Spark,water,blank,0
B7,0.0879,28078.257999999998,37.0,Tecan Spark,water,blank,0
B7,0.0877,28473.697,37.0,Tecan Spark,water,blank,0
B7,0.0879,28869.097999999998,37.0,Tecan Spark,water,blank,0
B7,0.0879,29264.577,37.1,Tecan Spark,water,blank,0
B7,0.0878,29660.071,37.1,Tecan Spark,water,blank,0
B7,0.0877,30055.482000000004,37.1,Tecan Spark,water,blank,0
B7,0.0878,30450.995,37.1,Tecan Spark,water,blank,0
B7,0.0878,30846.442000000003,37.1,Tecan Spark,water,blank,0
B7,0.08800000000000001,2768.6820000000002,37.1,Tecan Spark,water,blank,0
B7,0.0877,31241.981,37.0,Tecan Spark,water,blank,0
B7,0.0877,31637.388,37.0,Tecan Spark,water,blank,0
B7,0.0879,32032.757999999998,37.1,Tecan Spark,water,blank,0
B7,0.0878,32428.31,37.1,Tecan Spark,water,blank,0
B7,0.0878,32823.77,37.1,Tecan Spark,water,blank,0
B7,0.0879,33219.2,37.0,Tecan Spark,water,blank,0
B7,0.0878,33614.67,37.0,Tecan Spark,water,blank,0
B7,0.0876,34010.167,37.0,Tecan Spark,water,blank,0
B7,0.0879,34405.619,37.0,Tecan Spark,water,blank,0
B7,0.0878,34801.155,37.0,Tecan Spark,water,blank,0
B7,0.0877,3164.184,37.1,Tecan Spark,water,blank,0
B7,0.0879,35196.619,37.1,Tecan Spark,water,blank,0
B7,0.0878,35592.087999999996,37.1,Tecan Spark,water,blank,0
B7,0.0877,35987.535,37.1,Tecan Spark,water,blank,0
B7,0.0878,36382.976,37.0,Tecan Spark,water,blank,0
B7,0.0879,36778.53,37.0,Tecan Spark,water,blank,0
B7,0.0878,37174.021,37.0,Tecan Spark,water,blank,0
B7,0.0879,37569.456,37.1,Tecan Spark,water,blank,0
B7,0.0878,37964.917,37.1,Tecan Spark,water,blank,0
B7,0.0878,38360.365,37.1,Tecan Spark,water,blank,0
B7,0.0879,38755.791,37.0,Tecan Spark,water,blank,0
B8,0.0885,0.0,36.6,Tecan Spark,water,blank,0
B8,0.0892,3559.551,37.1,Tecan Spark,water,blank,0
B8,0.0887,39151.248,37.0,Tecan Spark,water,blank,0
B8,0.0886,39546.715,37.0,Tecan Spark,water,blank,0
B8,0.0886,39942.22,37.1,Tecan Spark,water,blank,0
B8,0.0885,40337.643,37.1,Tecan Spark,water,blank,0
B8,0.0887,40733.094,37.1,Tecan Spark,water,blank,0
B8,0.0886,41128.647000000004,37.0,Tecan Spark,water,blank,0
B8,0.0885,41524.157999999996,37.0,Tecan Spark,water,blank,0
B8,0.0886,41919.574,37.1,Tecan Spark,water,blank,0
B8,0.0885,42315.054000000004,37.1,Tecan Spark,water,blank,0
B8,0.0886,42710.475,37.1,Tecan Spark,water,blank,0
B8,0.0892,3954.9770000000003,37.1,Tecan Spark,water,blank,0
B8,0.0885,43105.9,37.1,Tecan Spark,water,blank,0
B8,0.0886,43501.395,37.1,Tecan Spark,water,blank,0
B8,0.0886,43896.864,37.0,Tecan Spark,water,blank,0
B8,0.0886,44292.319,37.1,Tecan Spark,water,blank,0
B8,0.0885,44687.802,37.1,Tecan Spark,water,blank,0
B8,0.0886,45083.237,37.1,Tecan Spark,water,blank,0
B8,0.0887,45478.776,37.1,Tecan Spark,water,blank,0
B8,0.0885,45874.239,37.1,Tecan Spark,water,blank,0
B8,0.0887,46269.630999999994,37.1,Tecan Spark,water,blank,0
B8,0.0886,46665.109000000004,37.0,Tecan Spark,water,blank,0
B8,0.08900000000000001,4350.436,37.0,Tecan Spark,water,blank,0
B8,0.0886,47060.475,37.0,Tecan Spark,water,blank,0
B8,0.0886,47455.916,37.1,Tecan Spark,water,blank,0
B8,0.0886,47851.398,37.1,Tecan Spark,water,blank,0
B8,0.0885,48246.855,37.1,Tecan Spark,water,blank,0
B8,0.0886,48642.29,37.1,Tecan Spark,water,blank,0
B8,0.0887,49037.852,37.0,Tecan Spark,water,blank,0
B8,0.0885,49433.335999999996,37.1,Tecan Spark,water,blank,0
B8,0.0887,49828.715,37.1,Tecan Spark,water,blank,0
B8,0.0886,50224.199,37.1,Tecan Spark,water,blank,0
B8,0.0886,50619.715,37.1,Tecan Spark,water,blank,0
B8,0.08900000000000001,4745.875,37.1,Tecan Spark,water,blank,0
B8,0.0886,51015.10400000001,37.1,Tecan Spark,water,blank,0
B8,0.0887,51410.606,37.1,Tecan Spark,water,blank,0
B8,0.0886,51806.096,37.0,Tecan Spark,water,blank,0
B8,0.0887,52201.477999999996,37.1,Tecan Spark,water,blank,0
B8,0.0886,52597.013,37.0,Tecan Spark,water,blank,0
B8,0.0886,52992.488,37.0,Tecan Spark,water,blank,0
B8,0.0886,53387.867,37.0,Tecan Spark,water,blank,0
B8,0.0888,53783.367999999995,37.1,Tecan Spark,water,blank,0
B8,0.0885,54178.846,37.1,Tecan Spark,water,blank,0
B8,0.0887,54574.263,37.0,Tecan Spark,water,blank,0
B8,0.08900000000000001,5141.345,37.1,Tecan Spark,water,blank,0
B8,0.0887,54969.791,37.1,Tecan Spark,water,blank,0
B8,0.0885,55365.273,37.0,Tecan Spark,water,blank,0
B8,0.0886,55760.647000000004,37.1,Tecan Spark,water,blank,0
B8,0.0886,56156.168,37.1,Tecan Spark,water,blank,0
B8,0.0885,56551.557,37.1,Tecan Spark,water,blank,0
B8,0.0886,56946.972,37.1,Tecan Spark,water,blank,0
B8,0.0885,57342.45,37.0,Tecan Spark,water,blank,0
B8,0.0886,57737.922999999995,37.1,Tecan Spark,water,blank,0
B8,0.0886,58133.337999999996,37.1,Tecan Spark,water,blank,0
B8,0.0887,58528.852999999996,37.1,Tecan Spark,water,blank,0
B8,0.0889,5536.736999999999,37.0,Tecan Spark,water,blank,0
B8,0.0885,58924.325,37.1,Tecan Spark,water,blank,0
B8,0.0886,59319.734000000004,37.1,Tecan Spark,water,blank,0
B8,0.0888,59715.185,37.0,Tecan Spark,water,blank,0
B8,0.0886,60110.649000000005,37.1,Tecan Spark,water,blank,0
B8,0.0887,60506.054000000004,37.1,Tecan Spark,water,blank,0
B8,0.0885,60901.518,37.1,Tecan Spark,water,blank,0
B8,0.0886,61297.001,37.1,Tecan Spark,water,blank,0
B8,0.0885,61692.374,37.1,Tecan Spark,water,blank,0
B8,0.0886,62087.89599999999,37.1,Tecan Spark,water,blank,0
B8,0.0886,62483.350999999995,37.1,Tecan Spark,water,blank,0
B8,0.0889,5932.165,37.1,Tecan Spark,water,blank,0
B8,0.0886,62878.765999999996,37.1,Tecan Spark,water,blank,0
B8,0.0887,63274.240999999995,37.1,Tecan Spark,water,blank,0
B8,0.0885,63669.774000000005,37.1,Tecan Spark,water,blank,0
B8,0.0886,64065.178,37.1,Tecan Spark,water,blank,0
B8,0.0886,64460.710999999996,37.1,Tecan Spark,water,blank,0
B8,0.0885,64856.178,37.0,Tecan Spark,water,blank,0
B8,0.0886,65251.54,37.1,Tecan Spark,water,blank,0
B8,0.0886,65647.05900000001,37.0,Tecan Spark,water,blank,0
B8,0.0887,66042.475,37.1,Tecan Spark,water,blank,0
B8,0.0887,66437.893,37.1,Tecan Spark,water,blank,0
B8,0.08900000000000001,6327.717,37.1,Tecan Spark,water,blank,0
B8,0.0886,66833.363,37.1,Tecan Spark,water,blank,0
B8,0.0887,67228.843,37.1,Tecan Spark,water,blank,0
B8,0.0887,67624.25200000001,37.0,Tecan Spark,water,blank,0
B8,0.0887,68019.804,37.1,Tecan Spark,water,blank,0
B8,0.0886,68415.365,37.0,Tecan Spark,water,blank,0
B8,0.0886,68810.72,37.1,Tecan Spark,water,blank,0
B8,0.0887,69206.23599999999,37.1,Tecan Spark,water,blank,0
B8,0.0887,69601.688,37.1,Tecan Spark,water,blank,0
B8,0.0888,6723.215999999999,37.1,Tecan Spark,water,blank,0
B8,0.0889,7118.621999999999,37.0,Tecan Spark,water,blank,0
B8,0.0891,395.895,36.9,Tecan Spark,water,blank,0
B8,0.0889,7514.14,37.0,Tecan Spark,water,blank,0
B8,0.0888,7909.5380000000005,37.1,Tecan Spark,water,blank,0
B8,0.0887,8304.979,37.1,Tecan Spark,water,blank,0
B8,0.0888,8700.431999999999,37.1,Tecan Spark,water,blank,0
B8,0.0887,9095.915,37.1,Tecan Spark,water,blank,0
B8,0.0887,9491.358,37.0,Tecan Spark,water,blank,0
B8,0.0888,9886.845,37.1,Tecan Spark,water,blank,0
B8,0.0888,10282.325,37.0,Tecan Spark,water,blank,0
B8,0.0887,10677.858999999999,37.0,Tecan Spark,water,blank,0
B8,0.0887,11073.263,37.1,Tecan Spark,water,blank,0
B8,0.0891,791.329,37.1,Tecan Spark,water,blank,0
B8,0.0888,11468.638,37.1,Tecan Spark,water,blank,0
B8,0.0887,11864.122,37.1,Tecan Spark,water,blank,0
B8,0.0887,12259.533000000001,37.0,Tecan Spark,water,blank,0
B8,0.0887,12654.952,37.0,Tecan Spark,water,blank,0
B8,0.0888,13050.472,37.1,Tecan Spark,water,blank,0
B8,0.0887,13445.912,37.1,Tecan Spark,water,blank,0
B8,0.0889,13841.317,37.1,Tecan Spark,water,blank,0
B8,0.0887,14236.86,37.1,Tecan Spark,water,blank,0
B8,0.0886,14632.383,37.1,Tecan Spark,water,blank,0
B8,0.0887,15027.768,37.0,Tecan Spark,water,blank,0
B8,0.0892,1186.776,37.1,Tecan Spark,water,blank,0
B8,0.0887,15423.316,37.0,Tecan Spark,water,blank,0
B8,0.0888,15818.79,37.1,Tecan Spark,water,blank,0
B8,0.0888,16214.211000000001,37.1,Tecan Spark,water,blank,0
B8,0.0888,16609.68,37.1,Tecan Spark,water,blank,0
B8,0.0886,17005.23,37.1,Tecan Spark,water,blank,0
B8,0.0888,17400.676,37.0,Tecan Spark,water,blank,0
B8,0.0887,17796.21,37.0,Tecan Spark,water,blank,0
B8,0.0885,18191.621,37.0,Tecan Spark,water,blank,0
B8,0.0887,18586.988,37.1,Tecan Spark,water,blank,0
B8,0.0886,18982.522,37.1,Tecan Spark,water,blank,0
B8,0.0891,1582.207,37.1,Tecan Spark,water,blank,0
B8,0.0886,19377.974,37.1,Tecan Spark,water,blank,0
B8,0.0886,19773.387,37.1,Tecan Spark,water,blank,0
B8,0.0886,20168.877,37.0,Tecan Spark,water,blank,0
B8,0.0885,20564.348,37.1,Tecan Spark,water,blank,0
B8,0.0886,20959.764,37.0,Tecan Spark,water,blank,0
B8,0.0886,21355.301,37.1,Tecan Spark,water,blank,0
B8,0.0886,21750.797000000002,37.1,Tecan Spark,water,blank,0
B8,0.0887,22146.206000000002,37.1,Tecan Spark,water,blank,0
B8,0.0885,22541.742000000002,37.1,Tecan Spark,water,blank,0
B8,0.0885,22937.279,37.0,Tecan Spark,water,blank,0
B8,0.0894,1977.7379999999998,37.0,Tecan Spark,water,blank,0
B8,0.0885,23332.647,37.0,Tecan Spark,water,blank,0
B8,0.0886,23728.11,37.0,Tecan Spark,water,blank,0
B8,0.0885,24123.597999999998,37.1,Tecan Spark,water,blank,0
B8,0.0885,24519.004,37.1,Tecan Spark,water,blank,0
B8,0.0886,24914.467,37.1,Tecan Spark,water,blank,0
B8,0.0885,25309.928,37.0,Tecan Spark,water,blank,0
B8,0.0885,25705.367000000002,37.0,Tecan Spark,water,blank,0
B8,0.0884,26100.841,37.0,Tecan Spark,water,blank,0
B8,0.0886,26496.277000000002,37.1,Tecan Spark,water,blank,0
B8,0.0885,26891.839,37.1,Tecan Spark,water,blank,0
B8,0.0892,2373.27,37.1,Tecan Spark,water,blank,0
B8,0.0884,27287.325,37.1,Tecan Spark,water,blank,0
B8,0.0886,27682.724,37.1,Tecan Spark,water,blank,0
B8,0.0885,28078.257999999998,37.0,Tecan Spark,water,blank,0
B8,0.0885,28473.697,37.0,Tecan Spark,water,blank,0
B8,0.0885,28869.097999999998,37.0,Tecan Spark,water,blank,0
B8,0.0886,29264.577,37.1,Tecan Spark,water,blank,0
B8,0.0884,29660.071,37.1,Tecan Spark,water,blank,0
B8,0.0885,30055.482000000004,37.1,Tecan Spark,water,blank,0
B8,0.0886,30450.995,37.1,Tecan Spark,water,blank,0
B8,0.0887,30846.442000000003,37.1,Tecan Spark,water,blank,0
B8,0.0893,2768.6820000000002,37.1,Tecan Spark,water,blank,0
B8,0.0886,31241.981,37.0,Tecan Spark,water,blank,0
B8,0.0884,31637.388,37.0,Tecan Spark,water,blank,0
B8,0.0886,32032.757999999998,37.1,Tecan Spark,water,blank,0
B8,0.0885,32428.31,37.1,Tecan Spark,water,blank,0
B8,0.0886,32823.77,37.1,Tecan Spark,water,blank,0
B8,0.0886,33219.2,37.0,Tecan Spark,water,blank,0
B8,0.0885,33614.67,37.0,Tecan Spark,water,blank,0
B8,0.0883,34010.167,37.0,Tecan Spark,water,blank,0
B8,0.0885,34405.619,37.0,Tecan Spark,water,blank,0
B8,0.0886,34801.155,37.0,Tecan Spark,water,blank,0
B8,0.0891,3164.184,37.1,Tecan Spark,water,blank,0
B8,0.0886,35196.619,37.1,Tecan Spark,water,blank,0
B8,0.0885,35592.087999999996,37.1,Tecan Spark,water,blank,0
B8,0.0886,35987.535,37.1,Tecan Spark,water,blank,0
B8,0.0885,36382.976,37.0,Tecan Spark,water,blank,0
B8,0.0886,36778.53,37.0,Tecan Spark,water,blank,0
B8,0.0884,37174.021,37.0,Tecan Spark,water,blank,0
B8,0.0886,37569.456,37.1,Tecan Spark,water,blank,0
B8,0.0887,37964.917,37.1,Tecan Spark,water,blank,0
B8,0.0886,38360.365,37.1,Tecan Spark,water,blank,0
B8,0.0886,38755.791,37.0,Tecan Spark,water,blank,0
B9,0.0885,0.0,36.6,Tecan Spark,water,blank,0
B9,0.0886,3559.551,37.1,Tecan Spark,water,blank,0
B9,0.0885,39151.248,37.0,Tecan Spark,water,blank,0
B9,0.0885,39546.715,37.0,Tecan Spark,water,blank,0
B9,0.0884,39942.22,37.1,Tecan Spark,water,blank,0
B9,0.0884,40337.643,37.1,Tecan Spark,water,blank,0
B9,0.0886,40733.094,37.1,Tecan Spark,water,blank,0
B9,0.0887,41128.647000000004,37.0,Tecan Spark,water,blank,0
B9,0.0885,41524.157999999996,37.0,Tecan Spark,water,blank,0
B9,0.0886,41919.574,37.1,Tecan Spark,water,blank,0
B9,0.0885,42315.054000000004,37.1,Tecan Spark,water,blank,0
B9,0.0885,42710.475,37.1,Tecan Spark,water,blank,0
B9,0.0886,3954.9770000000003,37.1,Tecan Spark,water,blank,0
B9,0.0885,43105.9,37.1,Tecan Spark,water,blank,0
B9,0.0885,43501.395,37.1,Tecan Spark,water,blank,0
B9,0.0885,43896.864,37.0,Tecan Spark,water,blank,0
B9,0.0884,44292.319,37.1,Tecan Spark,water,blank,0
B9,0.0885,44687.802,37.1,Tecan Spark,water,blank,0
B9,0.0886,45083.237,37.1,Tecan Spark,water,blank,0
B9,0.0886,45478.776,37.1,Tecan Spark,water,blank,0
B9,0.0884,45874.239,37.1,Tecan Spark,water,blank,0
B9,0.0885,46269.630999999994,37.1,Tecan Spark,water,blank,0
B9,0.0886,46665.109000000004,37.0,Tecan Spark,water,blank,0
B9,0.0885,4350.436,37.0,Tecan Spark,water,blank,0
B9,0.0884,47060.475,37.0,Tecan Spark,water,blank,0
B9,0.0885,47455.916,37.1,Tecan Spark,water,blank,0
B9,0.0885,47851.398,37.1,Tecan Spark,water,blank,0
B9,0.0885,48246.855,37.1,Tecan Spark,water,blank,0
B9,0.0884,48642.29,37.1,Tecan Spark,water,blank,0
B9,0.0885,49037.852,37.0,Tecan Spark,water,blank,0
B9,0.0885,49433.335999999996,37.1,Tecan Spark,water,blank,0
B9,0.0885,49828.715,37.1,Tecan Spark,water,blank,0
B9,0.0886,50224.199,37.1,Tecan Spark,water,blank,0
B9,0.0885,50619.715,37.1,Tecan Spark,water,blank,0
B9,0.0884,4745.875,37.1,Tecan Spark,water,blank,0
B9,0.0886,51015.10400000001,37.1,Tecan Spark,water,blank,0
B9,0.0886,51410.606,37.1,Tecan Spark,water,blank,0
B9,0.0885,51806.096,37.0,Tecan Spark,water,blank,0
B9,0.0885,52201.477999999996,37.1,Tecan Spark,water,blank,0
B9,0.0886,52597.013,37.0,Tecan Spark,water,blank,0
B9,0.0885,52992.488,37.0,Tecan Spark,water,blank,0
B9,0.0885,53387.867,37.0,Tecan Spark,water,blank,0
B9,0.0886,53783.367999999995,37.1,Tecan Spark,water,blank,0
B9,0.0886,54178.846,37.1,Tecan Spark,water,blank,0
B9,0.0887,54574.263,37.0,Tecan Spark,water,blank,0
B9,0.0885,5141.345,37.1,Tecan Spark,water,blank,0
B9,0.0885,54969.791,37.1,Tecan Spark,water,blank,0
B9,0.0884,55365.273,37.0,Tecan Spark,water,blank,0
B9,0.0885,55760.647000000004,37.1,Tecan Spark,water,blank,0
B9,0.0885,56156.168,37.1,Tecan Spark,water,blank,0
B9,0.0885,56551.557,37.1,Tecan Spark,water,blank,0
B9,0.0885,56946.972,37.1,Tecan Spark,water,blank,0
B9,0.0885,57342.45,37.0,Tecan Spark,water,blank,0
B9,0.0886,57737.922999999995,37.1,Tecan Spark,water,blank,0
B9,0.0886,58133.337999999996,37.1,Tecan Spark,water,blank,0
B9,0.0885,58528.852999999996,37.1,Tecan Spark,water,blank,0
B9,0.0885,5536.736999999999,37.0,Tecan Spark,water,blank,0
B9,0.0884,58924.325,37.1,Tecan Spark,water,blank,0
B9,0.0885,59319.734000000004,37.1,Tecan Spark,water,blank,0
B9,0.0886,59715.185,37.0,Tecan Spark,water,blank,0
B9,0.0885,60110.649000000005,37.1,Tecan Spark,water,blank,0
B9,0.0885,60506.054000000004,37.1,Tecan Spark,water,blank,0
B9,0.0885,60901.518,37.1,Tecan Spark,water,blank,0
B9,0.0885,61297.001,37.1,Tecan Spark,water,blank,0
B9,0.0887,61692.374,37.1,Tecan Spark,water,blank,0
B9,0.0886,62087.89599999999,37.1,Tecan Spark,water,blank,0
B9,0.0886,62483.350999999995,37.1,Tecan Spark,water,blank,0
B9,0.0885,5932.165,37.1,Tecan Spark,water,blank,0
B9,0.0885,62878.765999999996,37.1,Tecan Spark,water,blank,0
B9,0.0886,63274.240999999995,37.1,Tecan Spark,water,blank,0
B9,0.0885,63669.774000000005,37.1,Tecan Spark,water,blank,0
B9,0.0885,64065.178,37.1,Tecan Spark,water,blank,0
B9,0.0886,64460.710999999996,37.1,Tecan Spark,water,blank,0
B9,0.0885,64856.178,37.0,Tecan Spark,water,blank,0
B9,0.0886,65251.54,37.1,Tecan Spark,water,blank,0
B9,0.0885,65647.05900000001,37.0,Tecan Spark,water,blank,0
B9,0.0886,66042.475,37.1,Tecan Spark,water,blank,0
B9,0.0885,66437.893,37.1,Tecan Spark,water,blank,0
B9,0.0887,6327.717,37.1,Tecan Spark,water,blank,0
B9,0.0884,66833.363,37.1,Tecan Spark,water,blank,0
B9,0.0885,67228.843,37.1,Tecan Spark,water,blank,0
B9,0.0885,67624.25200000001,37.0,Tecan Spark,water,blank,0
B9,0.0886,68019.804,37.1,Tecan Spark,water,blank,0
B9,0.0885,68415.365,37.0,Tecan Spark,water,blank,0
B9,0.0885,68810.72,37.1,Tecan Spark,water,blank,0
B9,0.0886,69206.23599999999,37.1,Tecan Spark,water,blank,0
B9,0.0886,69601.688,37.1,Tecan Spark,water,blank,0
B9,0.0884,6723.215999999999,37.1,Tecan Spark,water,blank,0
B9,0.0885,7118.621999999999,37.0,Tecan Spark,water,blank,0
B9,0.0886,395.895,36.9,Tecan Spark,water,blank,0
B9,0.0885,7514.14,37.0,Tecan Spark,water,blank,0
B9,0.0885,7909.5380000000005,37.1,Tecan Spark,water,blank,0
B9,0.0885,8304.979,37.1,Tecan Spark,water,blank,0
B9,0.0884,8700.431999999999,37.1,Tecan Spark,water,blank,0
B9,0.0884,9095.915,37.1,Tecan Spark,water,blank,0
B9,0.0884,9491.358,37.0,Tecan Spark,water,blank,0
B9,0.0885,9886.845,37.1,Tecan Spark,water,blank,0
B9,0.0886,10282.325,37.0,Tecan Spark,water,blank,0
B9,0.0885,10677.858999999999,37.0,Tecan Spark,water,blank,0
B9,0.0885,11073.263,37.1,Tecan Spark,water,blank,0
B9,0.0886,791.329,37.1,Tecan Spark,water,blank,0
B9,0.0885,11468.638,37.1,Tecan Spark,water,blank,0
B9,0.0886,11864.122,37.1,Tecan Spark,water,blank,0
B9,0.0885,12259.533000000001,37.0,Tecan Spark,water,blank,0
B9,0.0887,12654.952,37.0,Tecan Spark,water,blank,0
B9,0.0885,13050.472,37.1,Tecan Spark,water,blank,0
B9,0.0884,13445.912,37.1,Tecan Spark,water,blank,0
B9,0.0886,13841.317,37.1,Tecan Spark,water,blank,0
B9,0.0885,14236.86,37.1,Tecan Spark,water,blank,0
B9,0.0884,14632.383,37.1,Tecan Spark,water,blank,0
B9,0.0885,15027.768,37.0,Tecan Spark,water,blank,0
B9,0.0885,1186.776,37.1,Tecan Spark,water,blank,0
B9,0.0885,15423.316,37.0,Tecan Spark,water,blank,0
B9,0.0884,15818.79,37.1,Tecan Spark,water,blank,0
B9,0.0886,16214.211000000001,37.1,Tecan Spark,water,blank,0
B9,0.0887,16609.68,37.1,Tecan Spark,water,blank,0
B9,0.0886,17005.23,37.1,Tecan Spark,water,blank,0
B9,0.0886,17400.676,37.0,Tecan Spark,water,blank,0
B9,0.0886,17796.21,37.0,Tecan Spark,water,blank,0
B9,0.0885,18191.621,37.0,Tecan Spark,water,blank,0
B9,0.0885,18586.988,37.1,Tecan Spark,water,blank,0
B9,0.0885,18982.522,37.1,Tecan Spark,water,blank,0
B9,0.0886,1582.207,37.1,Tecan Spark,water,blank,0
B9,0.0884,19377.974,37.1,Tecan Spark,water,blank,0
B9,0.0886,19773.387,37.1,Tecan Spark,water,blank,0
B9,0.0885,20168.877,37.0,Tecan Spark,water,blank,0
B9,0.0886,20564.348,37.1,Tecan Spark,water,blank,0
B9,0.0885,20959.764,37.0,Tecan Spark,water,blank,0
B9,0.0885,21355.301,37.1,Tecan Spark,water,blank,0
B9,0.0884,21750.797000000002,37.1,Tecan Spark,water,blank,0
B9,0.0886,22146.206000000002,37.1,Tecan Spark,water,blank,0
B9,0.0885,22541.742000000002,37.1,Tecan Spark,water,blank,0
B9,0.0882,22937.279,37.0,Tecan Spark,water,blank,0
B9,0.0886,1977.7379999999998,37.0,Tecan Spark,water,blank,0
B9,0.0885,23332.647,37.0,Tecan Spark,water,blank,0
B9,0.0884,23728.11,37.0,Tecan Spark,water,blank,0
B9,0.0885,24123.597999999998,37.1,Tecan Spark,water,blank,0
B9,0.0884,24519.004,37.1,Tecan Spark,water,blank,0
B9,0.0885,24914.467,37.1,Tecan Spark,water,blank,0
B9,0.0884,25309.928,37.0,Tecan Spark,water,blank,0
B9,0.0884,25705.367000000002,37.0,Tecan Spark,water,blank,0
B9,0.0884,26100.841,37.0,Tecan Spark,water,blank,0
B9,0.0885,26496.277000000002,37.1,Tecan Spark,water,blank,0
B9,0.0886,26891.839,37.1,Tecan Spark,water,blank,0
B9,0.0886,2373.27,37.1,Tecan Spark,water,blank,0
B9,0.0883,27287.325,37.1,Tecan Spark,water,blank,0
B9,0.0885,27682.724,37.1,Tecan Spark,water,blank,0
B9,0.0885,28078.257999999998,37.0,Tecan Spark,water,blank,0
B9,0.0885,28473.697,37.0,Tecan Spark,water,blank,0
B9,0.0885,28869.097999999998,37.0,Tecan Spark,water,blank,0
B9,0.0885,29264.577,37.1,Tecan Spark,water,blank,0
B9,0.0884,29660.071,37.1,Tecan Spark,water,blank,0
B9,0.0885,30055.482000000004,37.1,Tecan Spark,water,blank,0
B9,0.0886,30450.995,37.1,Tecan Spark,water,blank,0
B9,0.0886,30846.442000000003,37.1,Tecan Spark,water,blank,0
B9,0.0885,2768.6820000000002,37.1,Tecan Spark,water,blank,0
B9,0.0885,31241.981,37.0,Tecan Spark,water,blank,0
B9,0.0885,31637.388,37.0,Tecan Spark,water,blank,0
B9,0.0885,32032.757999999998,37.1,Tecan Spark,water,blank,0
B9,0.0886,32428.31,37.1,Tecan Spark,water,blank,0
B9,0.0885,32823.77,37.1,Tecan Spark,water,blank,0
B9,0.0886,33219.2,37.0,Tecan Spark,water,blank,0
B9,0.0885,33614.67,37.0,Tecan Spark,water,blank,0
B9,0.0884,34010.167,37.0,Tecan Spark,water,blank,0
B9,0.0887,34405.619,37.0,Tecan Spark,water,blank,0
B9,0.0886,34801.155,37.0,Tecan Spark,water,blank,0
B9,0.0885,3164.184,37.1,Tecan Spark,water,blank,0
B9,0.0884,35196.619,37.1,Tecan Spark,water,blank,0
B9,0.0885,35592.087999999996,37.1,Tecan Spark,water,blank,0
B9,0.0884,35987.535,37.1,Tecan Spark,water,blank,0
B9,0.0884,36382.976,37.0,Tecan Spark,water,blank,0
B9,0.0885,36778.53,37.0,Tecan Spark,water,blank,0
B9,0.0884,37174.021,37.0,Tecan Spark,water,blank,0
B9,0.0885,37569.456,37.1,Tecan Spark,water,blank,0
B9,0.0885,37964.917,37.1,Tecan Spark,water,blank,0
B9,0.0885,38360.365,37.1,Tecan Spark,water,blank,0
B9,0.0887,38755.791,37.0,Tecan Spark,water,blank,0
C10,0.1665,0.0,36.6,Tecan Spark,glucose,NCM3722,15
C10,0.2804,3559.551,37.1,Tecan Spark,glucose,NCM3722,15
C10,0.8855,39151.248,37.0,Tecan Spark,glucose,NCM3722,15
C10,0.8828,39546.715,37.0,Tecan Spark,glucose,NCM3722,15
C10,0.88,39942.22,37.1,Tecan Spark,glucose,NCM3722,15
C10,0.8769,40337.643,37.1,Tecan Spark,glucose,NCM3722,15
C10,0.8746,40733.094,37.1,Tecan Spark,glucose,NCM3722,15
C10,0.8719,41128.647000000004,37.0,Tecan Spark,glucose,NCM3722,15
C10,0.8689,41524.157999999996,37.0,Tecan Spark,glucose,NCM3722,15
C10,0.8665,41919.574,37.1,Tecan Spark,glucose,NCM3722,15
C10,0.8638,42315.054000000004,37.1,Tecan Spark,glucose,NCM3722,15
C10,0.8617,42710.475,37.1,Tecan Spark,glucose,NCM3722,15
C10,0.3026,3954.9770000000003,37.1,Tecan Spark,glucose,NCM3722,15
C10,0.8588,43105.9,37.1,Tecan Spark,glucose,NCM3722,15
C10,0.8567,43501.395,37.1,Tecan Spark,glucose,NCM3722,15
C10,0.8545,43896.864,37.0,Tecan Spark,glucose,NCM3722,15
C10,0.8523,44292.319,37.1,Tecan Spark,glucose,NCM3722,15
C10,0.8499,44687.802,37.1,Tecan Spark,glucose,NCM3722,15
C10,0.848,45083.237,37.1,Tecan Spark,glucose,NCM3722,15
C10,0.8456,45478.776,37.1,Tecan Spark,glucose,NCM3722,15
C10,0.8432,45874.239,37.1,Tecan Spark,glucose,NCM3722,15
C10,0.8412,46269.630999999994,37.1,Tecan Spark,glucose,NCM3722,15
C10,0.8394,46665.109000000004,37.0,Tecan Spark,glucose,NCM3722,15
C10,0.3271,4350.436,37.0,Tecan Spark,glucose,NCM3722,15
C10,0.8372,47060.475,37.0,Tecan Spark,glucose,NCM3722,15
C10,0.8355,47455.916,37.1,Tecan Spark,glucose,NCM3722,15
C10,0.8333,47851.398,37.1,Tecan Spark,glucose,NCM3722,15
C10,0.8322,48246.855,37.1,Tecan Spark,glucose,NCM3722,15
C10,0.8297,48642.29,37.1,Tecan Spark,glucose,NCM3722,15
C10,0.8281,49037.852,37.0,Tecan Spark,glucose,NCM3722,15
C10,0.8263,49433.335999999996,37.1,Tecan Spark,glucose,NCM3722,15
