well,od_600nm,time_s,temp_C,instrument,sample,replicate
C6,0.0878,27682.525,37.1,Tecan Spark,blank,0
C6,0.08800000000000001,28077.967999999997,37.0,Tecan Spark,blank,0
C6,0.0878,28473.405,37.0,Tecan Spark,blank,0
C6,0.0877,28868.968999999997,37.0,Tecan Spark,blank,0
C6,0.08800000000000001,29264.474,37.1,Tecan Spark,blank,0
C6,0.0877,29659.868,37.1,Tecan Spark,blank,0
C6,0.0877,30055.322,37.1,Tecan Spark,blank,0
C6,0.0876,30450.784,37.0,Tecan Spark,blank,0
C6,0.0879,30846.277000000002,37.0,Tecan Spark,blank,0
C6,0.0877,2768.4,37.1,Tecan Spark,blank,0
C6,0.0878,31241.641,37.0,Tecan Spark,blank,0
C6,0.0877,31637.067000000003,37.1,Tecan Spark,blank,0
C6,0.0878,32032.542999999998,37.1,Tecan Spark,blank,0
C6,0.0877,32428.045,37.1,Tecan Spark,blank,0
C6,0.0878,32823.46,37.1,Tecan Spark,blank,0
C6,0.0876,33218.984,37.0,Tecan Spark,blank,0
C6,0.0878,33614.464,37.0,Tecan Spark,blank,0
C6,0.0878,34009.912000000004,37.1,Tecan Spark,blank,0
C6,0.0878,34405.404,37.0,Tecan Spark,blank,0
C6,0.0877,34800.773,37.0,Tecan Spark,blank,0
C6,0.0878,3163.844,37.1,Tecan Spark,blank,0
C6,0.0877,35196.245,37.1,Tecan Spark,blank,0
C6,0.0878,35591.638999999996,37.0,Tecan Spark,blank,0
C6,0.0876,35987.052,37.0,Tecan Spark,blank,0
C6,0.0877,36382.532999999996,37.0,Tecan Spark,blank,0
C6,0.0877,36777.99,37.0,Tecan Spark,blank,0
C6,0.0879,37173.417,37.0,Tecan Spark,blank,0
C6,0.0878,37568.875,37.1,Tecan Spark,blank,0
C6,0.0878,37964.317,37.1,Tecan Spark,blank,0
C6,0.0877,38359.858,37.0,Tecan Spark,blank,0
C6,0.08800000000000001,38755.388,37.0,Tecan Spark,blank,0
C7,0.0872,0.0,36.8,Tecan Spark,blank,0
C7,0.0872,3559.415,37.1,Tecan Spark,blank,0
C7,0.0872,39150.816,37.0,Tecan Spark,blank,0
C7,0.0873,39546.299,37.0,Tecan Spark,blank,0
C7,0.0873,39941.699,37.1,Tecan Spark,blank,0
C7,0.0873,40337.14,37.1,Tecan Spark,blank,0
C7,0.0872,40732.551,37.0,Tecan Spark,blank,0
C7,0.0874,41127.99,37.0,Tecan Spark,blank,0
C7,0.0872,41523.474,37.0,Tecan Spark,blank,0
C7,0.0872,41918.967000000004,37.0,Tecan Spark,blank,0
C7,0.0871,42314.365999999995,37.1,Tecan Spark,blank,0
C7,0.0873,42709.892,37.1,Tecan Spark,blank,0
C7,0.0874,3954.907,37.1,Tecan Spark,blank,0
C7,0.0873,43105.372,37.1,Tecan Spark,blank,0
C7,0.0872,43500.837,37.0,Tecan Spark,blank,0
C7,0.0873,43896.319,37.0,Tecan Spark,blank,0
C7,0.0872,44291.689000000006,37.1,Tecan Spark,blank,0
C7,0.0873,44687.16099999999,37.1,Tecan Spark,blank,0
C7,0.0874,45082.538,37.1,Tecan Spark,blank,0
C7,0.0872,45477.95,37.1,Tecan Spark,blank,0
C7,0.0873,45873.414000000004,37.0,Tecan Spark,blank,0
C7,0.0873,46268.888,37.0,Tecan Spark,blank,0
C7,0.0872,46664.33,37.0,Tecan Spark,blank,0
C7,0.0873,4350.314,37.0,Tecan Spark,blank,0
C7,0.0871,47059.848,37.1,Tecan Spark,blank,0
C7,0.0872,47455.312999999995,37.0,Tecan Spark,blank,0
C7,0.0873,47850.852,37.1,Tecan Spark,blank,0
C7,0.0873,48246.312999999995,37.1,Tecan Spark,blank,0
C7,0.0871,48641.723,37.0,Tecan Spark,blank,0
C7,0.0871,49037.203,37.1,Tecan Spark,blank,0
C7,0.0872,49432.725,37.0,Tecan Spark,blank,0
C7,0.0872,49828.136,37.0,Tecan Spark,blank,0
C7,0.087,50223.600999999995,37.1,Tecan Spark,blank,0
C7,0.0872,50619.114,37.1,Tecan Spark,blank,0
C7,0.0872,4745.789000000001,37.0,Tecan Spark,blank,0
C7,0.0872,51014.530999999995,37.1,Tecan Spark,blank,0
C7,0.0873,51410.05,37.0,Tecan Spark,blank,0
C7,0.0871,51805.509000000005,37.0,Tecan Spark,blank,0
C7,0.0873,52201.024000000005,37.1,Tecan Spark,blank,0
C7,0.0872,52596.46,37.0,Tecan Spark,blank,0
C7,0.0873,52991.893,37.1,Tecan Spark,blank,0
C7,0.0872,53387.415,37.1,Tecan Spark,blank,0
C7,0.0872,53782.852,37.1,Tecan Spark,blank,0
C7,0.0872,54178.265999999996,37.1,Tecan Spark,blank,0
C7,0.0874,54573.78,37.0,Tecan Spark,blank,0
C7,0.0873,5141.271,37.1,Tecan Spark,blank,0
C7,0.0872,54969.24,37.1,Tecan Spark,blank,0
C7,0.0873,55364.624,37.1,Tecan Spark,blank,0
C7,0.087,55760.174000000006,37.1,Tecan Spark,blank,0
C7,0.0872,56155.642,37.1,Tecan Spark,blank,0
C7,0.0872,56551.062999999995,37.0,Tecan Spark,blank,0
C7,0.0872,56946.522000000004,37.0,Tecan Spark,blank,0
C7,0.0874,57342.012,37.1,Tecan Spark,blank,0
C7,0.0872,57737.422,37.1,Tecan Spark,blank,0
C7,0.0872,58132.935999999994,37.1,Tecan Spark,blank,0
C7,0.0873,58528.412000000004,37.1,Tecan Spark,blank,0
C7,0.0873,5536.755,37.0,Tecan Spark,blank,0
C7,0.0874,5932.188,37.1,Tecan Spark,blank,0
C7,0.0873,6327.615,37.1,Tecan Spark,blank,0
C7,0.0872,6723.106,37.1,Tecan Spark,blank,0
C7,0.0874,7118.552,37.0,Tecan Spark,blank,0
C7,0.0872,395.82300000000004,37.0,Tecan Spark,blank,0
C7,0.0872,7513.976,37.0,Tecan Spark,blank,0
C7,0.0872,7909.491,37.1,Tecan Spark,blank,0
C7,0.0873,8305.027,37.1,Tecan Spark,blank,0
C7,0.0872,8700.395,37.1,Tecan Spark,blank,0
C7,0.0872,9095.88,37.1,Tecan Spark,blank,0
C7,0.0872,9491.348,37.0,Tecan Spark,blank,0
C7,0.0873,9886.777,37.1,Tecan Spark,blank,0
C7,0.0872,10282.264000000001,37.0,Tecan Spark,blank,0
C7,0.0872,10677.726999999999,37.0,Tecan Spark,blank,0
C7,0.0873,11073.215,37.1,Tecan Spark,blank,0
C7,0.0873,791.174,37.1,Tecan Spark,blank,0
C7,0.0873,11468.636999999999,37.1,Tecan Spark,blank,0
C7,0.0872,11864.052,37.1,Tecan Spark,blank,0
C7,0.0872,12259.586000000001,37.0,Tecan Spark,blank,0
C7,0.0872,12655.08,37.0,Tecan Spark,blank,0
C7,0.0872,13050.486,37.0,Tecan Spark,blank,0
C7,0.0872,13445.955,37.1,Tecan Spark,blank,0
C7,0.0872,13841.47,37.1,Tecan Spark,blank,0
C7,0.0872,14236.871000000001,37.1,Tecan Spark,blank,0
C7,0.0873,14632.37,37.1,Tecan Spark,blank,0
C7,0.0872,15027.841,37.0,Tecan Spark,blank,0
C7,0.0872,1186.615,37.1,Tecan Spark,blank,0
C7,0.0873,15423.264,37.0,Tecan Spark,blank,0
C7,0.0871,15818.761,37.0,Tecan Spark,blank,0
C7,0.0873,16214.222,37.1,Tecan Spark,blank,0
C7,0.0872,16609.697,37.1,Tecan Spark,blank,0
C7,0.0872,17005.136000000002,37.1,Tecan Spark,blank,0
C7,0.0872,17400.564,37.0,Tecan Spark,blank,0
C7,0.0872,17796.03,37.1,Tecan Spark,blank,0
C7,0.0873,18191.447,37.1,Tecan Spark,blank,0
C7,0.0871,18586.897,37.1,Tecan Spark,blank,0
C7,0.0871,18982.436999999998,37.1,Tecan Spark,blank,0
C7,0.0871,1582.069,37.1,Tecan Spark,blank,0
C7,0.0873,19377.839,37.1,Tecan Spark,blank,0
C7,0.0871,19773.245,37.1,Tecan Spark,blank,0
C7,0.0874,20168.765,37.0,Tecan Spark,blank,0
C7,0.0873,20564.185,37.0,Tecan Spark,blank,0
C7,0.0871,20959.598,37.0,Tecan Spark,blank,0
C7,0.0872,21355.077,37.0,Tecan Spark,blank,0
C7,0.0873,21750.603,37.1,Tecan Spark,blank,0
C7,0.0872,22146.046000000002,37.1,Tecan Spark,blank,0
C7,0.0871,22541.583,37.0,Tecan Spark,blank,0
C7,0.0872,22937.065,37.0,Tecan Spark,blank,0
C7,0.0872,1977.5420000000001,37.0,Tecan Spark,blank,0
C7,0.0873,23332.496,37.0,Tecan Spark,blank,0
C7,0.0871,23727.99,37.0,Tecan Spark,blank,0
C7,0.0872,24123.431,37.1,Tecan Spark,blank,0
C7,0.0872,24518.977000000003,37.1,Tecan Spark,blank,0
C7,0.0873,24914.458,37.1,Tecan Spark,blank,0
C7,0.0872,25309.832000000002,37.1,Tecan Spark,blank,0
C7,0.0873,25705.3,37.0,Tecan Spark,blank,0
C7,0.0873,26100.779,37.0,Tecan Spark,blank,0
C7,0.0874,26496.174,37.1,Tecan Spark,blank,0
C7,0.0873,26891.607999999997,37.1,Tecan Spark,blank,0
C7,0.0873,2372.9570000000003,37.1,Tecan Spark,blank,0
C7,0.0871,27287.063,37.1,Tecan Spark,blank,0
C7,0.0873,27682.525,37.1,Tecan Spark,blank,0
C7,0.0874,28077.967999999997,37.0,Tecan Spark,blank,0
C7,0.0872,28473.405,37.0,Tecan Spark,blank,0
C7,0.0873,28868.968999999997,37.0,Tecan Spark,blank,0
C7,0.0874,29264.474,37.1,Tecan Spark,blank,0
C7,0.0872,29659.868,37.1,Tecan Spark,blank,0
C7,0.0872,30055.322,37.1,Tecan Spark,blank,0
C7,0.0872,30450.784,37.0,Tecan Spark,blank,0
C7,0.0874,30846.277000000002,37.0,Tecan Spark,blank,0
C7,0.0874,2768.4,37.1,Tecan Spark,blank,0
C7,0.0873,31241.641,37.0,Tecan Spark,blank,0
C7,0.0872,31637.067000000003,37.1,Tecan Spark,blank,0
C7,0.0872,32032.542999999998,37.1,Tecan Spark,blank,0
C7,0.0873,32428.045,37.1,Tecan Spark,blank,0
