well,od_600nm,time_s,temp_C,instrument,strain,replicate
C10,0.087,64472.35400000001,37.1,spark,blank,0
C10,0.087,64739.795999999995,37.0,spark,blank,0
C10,0.087,65007.405999999995,37.0,spark,blank,0
C10,0.0871,65274.949,37.0,spark,blank,0
C10,0.087,65542.507,37.0,spark,blank,0
C10,0.087,65810.063,37.0,spark,blank,0
C10,0.087,66077.556,37.1,spark,blank,0
C10,0.0871,66345.15,37.1,spark,blank,0
C10,0.0864,6420.624,37.0,spark,blank,0
C10,0.087,66612.655,37.1,spark,blank,0
C10,0.0871,66880.146,37.0,spark,blank,0
C10,0.087,67147.54,37.0,spark,blank,0
C10,0.0871,67415.08,37.0,spark,blank,0
C10,0.087,67682.663,37.1,spark,blank,0
C10,0.0871,67950.2,37.0,spark,blank,0
C10,0.087,68217.768,37.1,spark,blank,0
C10,0.0871,68485.315,37.1,spark,blank,0
C10,0.087,68752.842,37.0,spark,blank,0
C10,0.0871,69020.35,37.0,spark,blank,0
C10,0.0864,6688.143,37.1,spark,blank,0
C10,0.0871,69287.916,37.0,spark,blank,0
C10,0.087,69555.407,37.0,spark,blank,0
C10,0.087,69822.897,37.0,spark,blank,0
C10,0.0871,70090.413,37.0,spark,blank,0
C10,0.0871,70357.94099999999,37.1,spark,blank,0
C10,0.087,70625.511,37.1,spark,blank,0
C10,0.0871,70893.064,37.0,spark,blank,0
C10,0.087,71160.594,37.0,spark,blank,0
C10,0.0871,71428.0,37.0,spark,blank,0
C10,0.087,71695.542,37.1,spark,blank,0
C10,0.0864,6955.616,37.1,spark,blank,0
C10,0.0871,71963.06,37.0,spark,blank,0
C10,0.0871,72230.599,37.1,spark,blank,0
C10,0.0871,72498.09599999999,37.1,spark,blank,0
C10,0.0872,72765.558,37.0,spark,blank,0
C10,0.0872,73033.076,37.0,spark,blank,0
C10,0.0871,73300.637,37.0,spark,blank,0
C10,0.0872,73568.19900000001,37.0,spark,blank,0
C10,0.0872,73835.675,37.0,spark,blank,0
C10,0.0872,74103.262,37.1,spark,blank,0
C10,0.0871,74370.799,37.1,spark,blank,0
C10,0.0864,7223.217,37.1,spark,blank,0
C10,0.0871,74638.32400000001,37.1,spark,blank,0
C10,0.0871,74905.77799999999,37.0,spark,blank,0
C10,0.0872,75173.253,37.0,spark,blank,0
C10,0.0872,75440.74,37.0,spark,blank,0
C10,0.0872,75708.27,37.0,spark,blank,0
C10,0.0872,75975.86200000001,37.0,spark,blank,0
C10,0.0872,76243.375,37.0,spark,blank,0
C10,0.0872,76510.936,37.1,spark,blank,0
C10,0.0871,76778.464,37.1,spark,blank,0
C10,0.0872,77046.024,37.0,spark,blank,0
C10,0.0864,7490.695,37.0,spark,blank,0
C10,0.0871,77313.49900000001,37.0,spark,blank,0
C10,0.0871,77581.065,37.0,spark,blank,0
C10,0.0872,77848.582,37.0,spark,blank,0
C10,0.0872,78116.12299999999,37.0,spark,blank,0
C10,0.0872,78383.664,37.1,spark,blank,0
C10,0.0873,78651.24,37.1,spark,blank,0
C10,0.0871,78918.767,37.0,spark,blank,0
C10,0.0872,79186.183,37.0,spark,blank,0
C10,0.0872,79453.731,37.0,spark,blank,0
C10,0.0872,79721.259,37.0,spark,blank,0
C10,0.0865,535.336,36.9,spark,blank,0
C10,0.0863,7758.201,37.0,spark,blank,0
C10,0.0872,79988.788,37.1,spark,blank,0
C10,0.0872,80256.238,37.0,spark,blank,0
C10,0.0873,80523.69099999999,37.1,spark,blank,0
C10,0.0872,80791.228,37.1,spark,blank,0
C10,0.0872,81058.798,37.0,spark,blank,0
C10,0.0872,81326.378,37.0,spark,blank,0
C10,0.0871,81593.841,37.0,spark,blank,0
C10,0.0872,81861.455,37.0,spark,blank,0
C10,0.0872,82128.957,37.0,spark,blank,0
C10,0.0872,82396.462,37.1,spark,blank,0
C10,0.0864,8025.557,37.0,spark,blank,0
C10,0.0872,82663.87400000001,37.1,spark,blank,0
C10,0.0873,82931.425,37.0,spark,blank,0
C10,0.0872,83198.946,37.0,spark,blank,0
C10,0.0873,83466.464,37.0,spark,blank,0
C10,0.0872,83734.078,37.0,spark,blank,0
C10,0.0872,84001.605,37.0,spark,blank,0
C10,0.0871,84269.136,37.1,spark,blank,0
C10,0.0872,84536.57800000001,37.1,spark,blank,0
C10,0.0872,84804.08,37.1,spark,blank,0
C10,0.0872,85071.597,37.0,spark,blank,0
C10,0.0864,8293.043,37.0,spark,blank,0
C10,0.0873,85339.136,37.0,spark,blank,0
C10,0.0864,8560.553,37.0,spark,blank,0
C10,0.0864,8828.009,37.1,spark,blank,0
C10,0.0864,9095.591999999999,37.1,spark,blank,0
C10,0.0864,9363.094000000001,37.0,spark,blank,0
C10,0.0864,9630.608,37.0,spark,blank,0
C10,0.0864,9897.991,37.0,spark,blank,0
C10,0.0864,10165.45,37.0,spark,blank,0
C10,0.0864,802.882,37.0,spark,blank,0
C10,0.0865,10432.987,37.0,spark,blank,0
C10,0.0864,10700.392,37.0,spark,blank,0
C10,0.0864,10967.934,37.1,spark,blank,0
C10,0.0864,11235.391000000001,37.0,spark,blank,0
C10,0.0864,11502.919,37.0,spark,blank,0
C10,0.0864,11770.403,37.0,spark,blank,0
C10,0.0865,12037.886999999999,37.0,spark,blank,0
C10,0.0865,12305.426000000001,37.0,spark,blank,0
C10,0.0865,12572.983999999999,37.1,spark,blank,0
C10,0.0864,12840.556999999999,37.1,spark,blank,0
C10,0.0864,1070.351,37.0,spark,blank,0
C10,0.0865,13108.052,37.1,spark,blank,0
C10,0.0864,13375.581,37.0,spark,blank,0
C10,0.0864,13643.055,37.0,spark,blank,0
C10,0.0864,13910.567,37.0,spark,blank,0
C10,0.0865,14178.098,37.0,spark,blank,0
C10,0.0864,14445.642,37.0,spark,blank,0
C10,0.0864,14713.235,37.1,spark,blank,0
C10,0.0865,14980.72,37.1,spark,blank,0
C10,0.0864,15248.306999999999,37.1,spark,blank,0
C10,0.0864,15515.803999999998,37.0,spark,blank,0
C10,0.0864,1337.9579999999999,37.1,spark,blank,0
C10,0.0864,15783.322,37.0,spark,blank,0
C10,0.0865,16050.93,37.0,spark,blank,0
C10,0.0865,16318.495,37.0,spark,blank,0
C10,0.0865,16586.075,37.0,spark,blank,0
C10,0.0865,16853.488999999998,37.1,spark,blank,0
C10,0.0865,17121.111,37.1,spark,blank,0
C10,0.0865,17388.623,37.1,spark,blank,0
C10,0.0865,17656.141,37.0,spark,blank,0
C10,0.0865,17923.701,37.0,spark,blank,0
C10,0.0865,18191.228,37.0,spark,blank,0
C10,0.0863,1605.432,37.0,spark,blank,0
C10,0.0865,18458.761000000002,37.0,spark,blank,0
C10,0.0865,18726.214,37.1,spark,blank,0
C10,0.0865,18993.792,37.1,spark,blank,0
C10,0.0864,19261.324,37.0,spark,blank,0
C10,0.0866,19528.738,37.0,spark,blank,0
C10,0.0865,19796.237,37.0,spark,blank,0
C10,0.0865,20063.77,37.0,spark,blank,0
C10,0.0866,20331.333,37.0,spark,blank,0
C10,0.0865,20598.881,37.0,spark,blank,0
C10,0.0865,20866.433,37.1,spark,blank,0
C10,0.0864,1872.9720000000002,37.0,spark,blank,0
C10,0.0865,21133.976000000002,37.1,spark,blank,0
C10,0.0865,21401.476000000002,37.1,spark,blank,0
C10,0.0865,21668.93,37.0,spark,blank,0
C10,0.0865,21936.49,37.0,spark,blank,0
C10,0.0865,22204.041,37.0,spark,blank,0
C10,0.0867,22471.607999999997,37.0,spark,blank,0
C10,0.0865,22739.136000000002,37.1,spark,blank,0
C10,0.0865,23006.607999999997,37.0,spark,blank,0
C10,0.0865,23274.199,37.1,spark,blank,0
C10,0.0865,23541.681,37.1,spark,blank,0
C10,0.0864,2140.595,37.0,spark,blank,0
C10,0.0866,23809.177000000003,37.0,spark,blank,0
C10,0.0865,24076.757999999998,37.0,spark,blank,0
C10,0.0865,24344.339,37.0,spark,blank,0
C10,0.0865,24611.901,37.0,spark,blank,0
C10,0.0865,24879.287,37.0,spark,blank,0
C10,0.0866,25146.862,37.1,spark,blank,0
C10,0.0866,25414.384,37.1,spark,blank,0
C10,0.0866,25681.939,37.0,spark,blank,0
C10,0.0865,25949.506,37.0,spark,blank,0
C10,0.0865,26217.031000000003,37.0,spark,blank,0
C11,0.0875,0.0,36.9,spark,blank,0
C11,0.0875,2408.127,37.1,spark,blank,0
C11,0.0877,26484.597,37.0,spark,blank,0
C11,0.0877,26752.037,37.0,spark,blank,0
C11,0.0876,27019.474,37.1,spark,blank,0
C11,0.0876,27286.966,37.1,spark,blank,0
C11,0.0877,27554.556,37.1,spark,blank,0
C11,0.0876,27822.155,37.0,spark,blank,0
C11,0.0878,28089.702999999998,37.0,spark,blank,0
C11,0.0877,28357.265,37.0,spark,blank,0
C11,0.0876,28624.752999999997,37.0,spark,blank,0
C11,0.0877,28892.232999999997,37.0,spark,blank,0
C11,0.0875,2675.672,37.0,spark,blank,0
C11,0.0877,29159.727000000003,37.0,spark,blank,0
C11,0.0877,29427.327,37.1,spark,blank,0
C11,0.0876,29694.89,37.1,spark,blank,0
C11,0.0877,29962.374,37.0,spark,blank,0
C11,0.0876,30229.977000000003,37.0,spark,blank,0
C11,0.0877,30497.467,37.0,spark,blank,0
C11,0.0877,30764.957000000002,37.0,spark,blank,0
C11,0.0877,31032.5,37.1,spark,blank,0
C11,0.0877,31300.051,37.1,spark,blank,0
C11,0.0878,31567.593999999997,37.1,spark,blank,0
C11,0.0874,2943.0759999999996,37.1,spark,blank,0
C11,0.0877,31834.994,37.1,spark,blank,0
C11,0.0877,32102.555,37.0,spark,blank,0
C11,0.0877,32370.036,37.0,spark,blank,0
C11,0.0878,32637.605,37.0,spark,blank,0
C11,0.0877,32905.163,37.0,spark,blank,0
C11,0.0877,33172.699,37.0,spark,blank,0
C11,0.0878,33440.239,37.1,spark,blank,0
C11,0.0877,33707.675,37.1,spark,blank,0
C11,0.0878,33975.138,37.0,spark,blank,0
C11,0.0877,34242.628,37.0,spark,blank,0
C11,0.0875,3210.658,37.1,spark,blank,0
C11,0.0878,34510.212,37.0,spark,blank,0
C11,0.0879,34777.79,37.0,spark,blank,0
C11,0.0878,35045.312000000005,37.0,spark,blank,0
C11,0.0879,35312.872,37.0,spark,blank,0
C11,0.0878,35580.371,37.1,spark,blank,0
C11,0.0878,35847.846,37.1,spark,blank,0
C11,0.0878,36115.379,37.0,spark,blank,0
C11,0.0878,36382.932,37.0,spark,blank,0
C11,0.0879,36650.489,37.0,spark,blank,0
C11,0.0877,36917.972,37.0,spark,blank,0
C11,0.0875,3478.195,37.0,spark,blank,0
C11,0.0877,37185.541,37.0,spark,blank,0
C11,0.0878,37453.012,37.1,spark,blank,0
C11,0.0879,37720.513999999996,37.1,spark,blank,0
C11,0.0879,37988.068,37.1,spark,blank,0
C11,0.0879,38255.616,37.0,spark,blank,0
C11,0.0879,38523.171,37.0,spark,blank,0
C11,0.0879,38790.586,37.0,spark,blank,0
C11,0.0878,39058.084,37.0,spark,blank,0
C11,0.0878,39325.555,37.0,spark,blank,0
C11,0.0878,39593.098,37.1,spark,blank,0
C11,0.0874,3745.665,37.0,spark,blank,0
C11,0.0879,39860.698,37.1,spark,blank,0
C11,0.0879,40128.233,37.0,spark,blank,0
C11,0.0878,40395.791,37.0,spark,blank,0
C11,0.0879,40663.207,37.0,spark,blank,0
C11,0.0879,40930.704,37.0,spark,blank,0
C11,0.0879,41198.271,37.1,spark,blank,0
C11,0.0879,41465.708,37.0,spark,blank,0
C11,0.0879,41733.271,37.1,spark,blank,0
C11,0.0879,42000.759000000005,37.0,spark,blank,0
C11,0.0879,42268.24,37.0,spark,blank,0
C11,0.0874,4013.2129999999997,37.0,spark,blank,0
C11,0.0879,42535.685999999994,37.0,spark,blank,0
C11,0.0879,42803.258,37.0,spark,blank,0
C11,0.0878,43070.83,37.1,spark,blank,0
C11,0.0879,43338.350999999995,37.0,spark,blank,0
C11,0.0878,43605.904,37.1,spark,blank,0
C11,0.0877,43873.386,37.0,spark,blank,0
C11,0.08800000000000001,44140.874,37.0,spark,blank,0
C11,0.0879,44408.419,37.0,spark,blank,0
C11,0.0879,44675.913,37.0,spark,blank,0
C11,0.08800000000000001,44943.497,37.0,spark,blank,0
C11,0.0874,4280.687,37.0,spark,blank,0
C11,0.08800000000000001,45210.997,37.0,spark,blank,0
C11,0.08800000000000001,45478.532,37.1,spark,blank,0
C11,0.08800000000000001,45745.956,37.1,spark,blank,0
C11,0.08800000000000001,46013.508,37.1,spark,blank,0
C11,0.0879,46281.065,37.0,spark,blank,0
C11,0.08800000000000001,46548.562999999995,37.0,spark,blank,0
C11,0.08800000000000001,46816.162000000004,37.0,spark,blank,0
C11,0.0879,47083.66,37.0,spark,blank,0
C11,0.08800000000000001,47351.149000000005,37.1,spark,blank,0
C11,0.08800000000000001,47618.578,37.1,spark,blank,0
C11,0.0874,4548.089,37.1,spark,blank,0
C11,0.08800000000000001,47886.189000000006,37.1,spark,blank,0
C11,0.0879,48153.751,37.1,spark,blank,0
C11,0.08800000000000001,48421.252,37.0,spark,blank,0
C11,0.0879,48688.779,37.0,spark,blank,0
C11,0.0879,48956.308,37.0,spark,blank,0
C11,0.0879,49223.753,37.1,spark,blank,0
C11,0.0879,49491.179000000004,37.0,spark,blank,0
C11,0.08800000000000001,49758.747,37.1,spark,blank,0
C11,0.0881,50026.316,37.1,spark,blank,0
C11,0.0881,50293.844000000005,37.0,spark,blank,0
C11,0.0874,4815.623,37.1,spark,blank,0
C11,0.08800000000000001,50561.397000000004,37.0,spark,blank,0
C11,0.08800000000000001,50828.84099999999,37.0,spark,blank,0
C11,0.08800000000000001,51096.344000000005,37.0,spark,blank,0
C11,0.08800000000000001,51363.812000000005,37.0,spark,blank,0
C11,0.08800000000000001,51631.352999999996,37.1,spark,blank,0
C11,0.08800000000000001,51898.944,37.1,spark,blank,0
C11,0.08800000000000001,52166.495,37.1,spark,blank,0
C11,0.08800000000000001,52434.055,37.0,spark,blank,0
C11,0.0879,52701.537000000004,37.0,spark,blank,0
C11,0.08800000000000001,52969.032999999996,37.0,spark,blank,0
C11,0.0875,267.836,36.7,spark,blank,0
C11,0.0875,5083.129,37.1,spark,blank,0
C11,0.08800000000000001,53236.497,37.0,spark,blank,0
C11,0.0881,53504.029,37.0,spark,blank,0
C11,0.08800000000000001,53771.596,37.1,spark,blank,0
C11,0.08800000000000001,54039.114,37.1,spark,blank,0
C11,0.0881,54306.648,37.1,spark,blank,0
C11,0.08800000000000001,54574.187999999995,37.0,spark,blank,0
C11,0.08800000000000001,54841.735,37.0,spark,blank,0
C11,0.0881,55109.192,37.1,spark,blank,0
C11,0.08800000000000001,55376.68,37.0,spark,blank,0
C11,0.0881,55644.246,37.0,spark,blank,0
C11,0.0874,5350.651999999999,37.1,spark,blank,0
C11,0.08800000000000001,55911.764,37.1,spark,blank,0
C11,0.0881,56179.350999999995,37.1,spark,blank,0
C11,0.0881,56446.874,37.0,spark,blank,0
C11,0.08800000000000001,56714.455,37.0,spark,blank,0
C11,0.0881,56981.914000000004,37.0,spark,blank,0
C11,0.0882,57249.416,37.0,spark,blank,0
C11,0.0882,57516.873,37.1,spark,blank,0
C11,0.0882,57784.365,37.1,spark,blank,0
C11,0.0881,58051.917,37.1,spark,blank,0
C11,0.0882,58319.44,37.1,spark,blank,0
C11,0.0875,5618.144,37.0,spark,blank,0
C11,0.0881,58586.997,37.0,spark,blank,0
C11,0.0882,58854.552,37.0,spark,blank,0
C11,0.0881,59122.115,37.0,spark,blank,0
C11,0.0882,59389.564000000006,37.0,spark,blank,0
C11,0.0882,59657.051,37.1,spark,blank,0
C11,0.0882,59924.532,37.1,spark,blank,0
C11,0.0882,60192.085,37.1,spark,blank,0
C11,0.0881,60459.612,37.1,spark,blank,0
C11,0.0882,60727.140999999996,37.0,spark,blank,0
C11,0.0882,60994.725,37.0,spark,blank,0
C11,0.0875,5885.6669999999995,37.0,spark,blank,0
C11,0.0882,61262.191,37.0,spark,blank,0
C11,0.0882,61529.755999999994,37.0,spark,blank,0
C11,0.0881,61797.257000000005,37.1,spark,blank,0
C11,0.0883,62064.7,37.1,spark,blank,0
C11,0.0882,62332.137,37.1,spark,blank,0
C11,0.0882,62599.652,37.0,spark,blank,0
C11,0.0883,62867.225999999995,37.0,spark,blank,0
C11,0.0882,63134.79,37.0,spark,blank,0
C11,0.0881,63402.319,37.0,spark,blank,0
C11,0.0882,63669.758,37.0,spark,blank,0
C11,0.0874,6153.145,37.0,spark,blank,0
C11,0.0883,63937.373,37.1,spark,blank,0
C11,0.0881,64204.859000000004,37.1,spark,blank,0
C11,0.0883,64472.35400000001,37.1,spark,blank,0
C11,0.0882,64739.795999999995,37.0,spark,blank,0
C11,0.0883,65007.405999999995,37.0,spark,blank,0
C11,0.0883,65274.949,37.0,spark,blank,0
C11,0.0882,65542.507,37.0,spark,blank,0
C11,0.0882,65810.063,37.0,spark,blank,0
C11,0.0883,66077.556,37.1,spark,blank,0
C11,0.0882,66345.15,37.1,spark,blank,0
C11,0.0875,6420.624,37.0,spark,blank,0
C11,0.0883,66612.655,37.1,spark,blank,0
C11,0.0882,66880.146,37.0,spark,blank,0
C11,0.0883,67147.54,37.0,spark,blank,0
C11,0.0883,67415.08,37.0,spark,blank,0
C11,0.0882,67682.663,37.1,spark,blank,0
C11,0.0883,67950.2,37.0,spark,blank,0
C11,0.0883,68217.768,37.1,spark,blank,0
C11,0.0883,68485.315,37.1,spark,blank,0
C11,0.0883,68752.842,37.0,spark,blank,0
C11,0.0883,69020.35,37.0,spark,blank,0
C11,0.0873,6688.143,37.1,spark,blank,0
C11,0.0883,69287.916,37.0,spark,blank,0
C11,0.0882,69555.407,37.0,spark,blank,0
C11,0.0883,69822.897,37.0,spark,blank,0
C11,0.0883,70090.413,37.0,spark,blank,0
C11,0.0883,70357.94099999999,37.1,spark,blank,0
C11,0.0883,70625.511,37.1,spark,blank,0
C11,0.0883,70893.064,37.0,spark,blank,0
C11,0.0884,71160.594,37.0,spark,blank,0
C11,0.0883,71428.0,37.0,spark,blank,0
C11,0.0883,71695.542,37.1,spark,blank,0
C11,0.0875,6955.616,37.1,spark,blank,0
C11,0.0883,71963.06,37.0,spark,blank,0
C11,0.0882,72230.599,37.1,spark,blank,0
C11,0.0883,72498.09599999999,37.1,spark,blank,0
C11,0.0883,72765.558,37.0,spark,blank,0
C11,0.0883,73033.076,37.0,spark,blank,0
C11,0.0883,73300.637,37.0,spark,blank,0
C11,0.0883,73568.19900000001,37.0,spark,blank,0
C11,0.0883,73835.675,37.0,spark,blank,0
C11,0.0884,74103.262,37.1,spark,blank,0
C11,0.0883,74370.799,37.1,spark,blank,0
C11,0.0874,7223.217,37.1,spark,blank,0
C11,0.0883,74638.32400000001,37.1,spark,blank,0
C11,0.0883,74905.77799999999,37.0,spark,blank,0
C11,0.0883,75173.253,37.0,spark,blank,0
C11,0.0882,75440.74,37.0,spark,blank,0
C11,0.0884,75708.27,37.0,spark,blank,0
C11,0.0883,75975.86200000001,37.0,spark,blank,0
C11,0.0884,76243.375,37.0,spark,blank,0
C11,0.0884,76510.936,37.1,spark,blank,0
C11,0.0883,76778.464,37.1,spark,blank,0
C11,0.0883,77046.024,37.0,spark,blank,0
C11,0.0873,7490.695,37.0,spark,blank,0
C11,0.0884,77313.49900000001,37.0,spark,blank,0
C11,0.0885,77581.065,37.0,spark,blank,0
C11,0.0885,77848.582,37.0,spark,blank,0
C11,0.0884,78116.12299999999,37.0,spark,blank,0
C11,0.0885,78383.664,37.1,spark,blank,0
C11,0.0884,78651.24,37.1,spark,blank,0
C11,0.0884,78918.767,37.0,spark,blank,0
C11,0.0884,79186.183,37.0,spark,blank,0
C11,0.0884,79453.731,37.0,spark,blank,0
C11,0.0884,79721.259,37.0,spark,blank,0
C11,0.0875,535.336,36.9,spark,blank,0
C11,0.0874,7758.201,37.0,spark,blank,0
C11,0.0885,79988.788,37.1,spark,blank,0
C11,0.0885,80256.238,37.0,spark,blank,0
C11,0.0885,80523.69099999999,37.1,spark,blank,0
C11,0.0884,80791.228,37.1,spark,blank,0
C11,0.0884,81058.798,37.0,spark,blank,0
C11,0.0884,81326.378,37.0,spark,blank,0
C11,0.0885,81593.841,37.0,spark,blank,0
C11,0.0885,81861.455,37.0,spark,blank,0
C11,0.0884,82128.957,37.0,spark,blank,0
C11,0.0885,82396.462,37.1,spark,blank,0
C11,0.0876,8025.557,37.0,spark,blank,0
C11,0.0885,82663.87400000001,37.1,spark,blank,0
C11,0.0885,82931.425,37.0,spark,blank,0
C11,0.0884,83198.946,37.0,spark,blank,0
C11,0.0885,83466.464,37.0,spark,blank,0
C11,0.0885,83734.078,37.0,spark,blank,0
C11,0.0885,84001.605,37.0,spark,blank,0
C11,0.0884,84269.136,37.1,spark,blank,0
C11,0.0885,84536.57800000001,37.1,spark,blank,0
C11,0.0885,84804.08,37.1,spark,blank,0
C11,0.0885,85071.597,37.0,spark,blank,0
C11,0.0874,8293.043,37.0,spark,blank,0
C11,0.0885,85339.136,37.0,spark,blank,0
C11,0.0874,8560.553,37.0,spark,blank,0
C11,0.0874,8828.009,37.1,spark,blank,0
C11,0.0874,9095.591999999999,37.1,spark,blank,0
C11,0.0873,9363.094000000001,37.0,spark,blank,0
C11,0.0874,9630.608,37.0,spark,blank,0
C11,0.0874,9897.991,37.0,spark,blank,0
C11,0.0876,10165.45,37.0,spark,blank,0
C11,0.0876,802.882,37.0,spark,blank,0
C11,0.0875,10432.987,37.0,spark,blank,0
C11,0.0875,10700.392,37.0,spark,blank,0
C11,0.0874,10967.934,37.1,spark,blank,0
C11,0.0874,11235.391000000001,37.0,spark,blank,0
C11,0.0874,11502.919,37.0,spark,blank,0
C11,0.0874,11770.403,37.0,spark,blank,0
C11,0.0875,12037.886999999999,37.0,spark,blank,0
C11,0.0875,12305.426000000001,37.0,spark,blank,0
C11,0.0875,12572.983999999999,37.1,spark,blank,0
C11,0.0874,12840.556999999999,37.1,spark,blank,0
C11,0.0877,1070.351,37.0,spark,blank,0
C11,0.0875,13108.052,37.1,spark,blank,0
C11,0.0874,13375.581,37.0,spark,blank,0
C11,0.0874,13643.055,37.0,spark,blank,0
C11,0.0876,13910.567,37.0,spark,blank,0
C11,0.0874,14178.098,37.0,spark,blank,0
C11,0.0875,14445.642,37.0,spark,blank,0
C11,0.0875,14713.235,37.1,spark,blank,0
C11,0.0874,14980.72,37.1,spark,blank,0
C11,0.0874,15248.306999999999,37.1,spark,blank,0
C11,0.0875,15515.803999999998,37.0,spark,blank,0
C11,0.0876,1337.9579999999999,37.1,spark,blank,0
C11,0.0875,15783.322,37.0,spark,blank,0
C11,0.0875,16050.93,37.0,spark,blank,0
C11,0.0875,16318.495,37.0,spark,blank,0
C11,0.0875,16586.075,37.0,spark,blank,0
C11,0.0874,16853.488999999998,37.1,spark,blank,0
C11,0.0875,17121.111,37.1,spark,blank,0
C11,0.0875,17388.623,37.1,spark,blank,0
C11,0.0876,17656.141,37.0,spark,blank,0
C11,0.0874,17923.701,37.0,spark,blank,0
C11,0.0875,18191.228,37.0,spark,blank,0
C11,0.0875,1605.432,37.0,spark,blank,0
C11,0.0874,18458.761000000002,37.0,spark,blank,0
C11,0.0875,18726.214,37.1,spark,blank,0
C11,0.0876,18993.792,37.1,spark,blank,0
C11,0.0875,19261.324,37.0,spark,blank,0
C11,0.0876,19528.738,37.0,spark,blank,0
C11,0.0875,19796.237,37.0,spark,blank,0
C11,0.0876,20063.77,37.0,spark,blank,0
C11,0.0875,20331.333,37.0,spark,blank,0
C11,0.0875,20598.881,37.0,spark,blank,0
C11,0.0875,20866.433,37.1,spark,blank,0
C11,0.0875,1872.9720000000002,37.0,spark,blank,0
C11,0.0876,21133.976000000002,37.1,spark,blank,0
C11,0.0876,21401.476000000002,37.1,spark,blank,0
C11,0.0876,21668.93,37.0,spark,blank,0
C11,0.0875,21936.49,37.0,spark,blank,0
C11,0.0876,22204.041,37.0,spark,blank,0
C11,0.0877,22471.607999999997,37.0,spark,blank,0
C11,0.0877,22739.136000000002,37.1,spark,blank,0
C11,0.0877,23006.607999999997,37.0,spark,blank,0
C11,0.0876,23274.199,37.1,spark,blank,0
C11,0.0876,23541.681,37.1,spark,blank,0
C11,0.0876,2140.595,37.0,spark,blank,0
C11,0.0876,23809.177000000003,37.0,spark,blank,0
C11,0.0875,24076.757999999998,37.0,spark,blank,0
C11,0.0876,24344.339,37.0,spark,blank,0
C11,0.0876,24611.901,37.0,spark,blank,0
C11,0.0875,24879.287,37.0,spark,blank,0
C11,0.0876,25146.862,37.1,spark,blank,0
C11,0.0877,25414.384,37.1,spark,blank,0
C11,0.0876,25681.939,37.0,spark,blank,0
C11,0.0876,25949.506,37.0,spark,blank,0
C11,0.0876,26217.031000000003,37.0,spark,blank,0
C2,0.0867,0.0,36.9,spark,blank,0
C2,0.0866,2408.127,37.1,spark,blank,0
C2,0.0868,26484.597,37.0,spark,blank,0
C2,0.087,26752.037,37.0,spark,blank,0
C2,0.087,27019.474,37.1,spark,blank,0
C2,0.0871,27286.966,37.1,spark,blank,0
C2,0.0871,27554.556,37.1,spark,blank,0
C2,0.0871,27822.155,37.0,spark,blank,0
C2,0.0871,28089.702999999998,37.0,spark,blank,0
C2,0.0872,28357.265,37.0,spark,blank,0
C2,0.0872,28624.752999999997,37.0,spark,blank,0
C2,0.0872,28892.232999999997,37.0,spark,blank,0
C2,0.0866,2675.672,37.0,spark,blank,0
C2,0.0872,29159.727000000003,37.0,spark,blank,0
C2,0.0872,29427.327,37.1,spark,blank,0
C2,0.0871,29694.89,37.1,spark,blank,0
C2,0.0873,29962.374,37.0,spark,blank,0
C2,0.0872,30229.977000000003,37.0,spark,blank,0
C2,0.0873,30497.467,37.0,spark,blank,0
C2,0.0872,30764.957000000002,37.0,spark,blank,0
C2,0.0873,31032.5,37.1,spark,blank,0
C2,0.0877,31300.051,37.1,spark,blank,0
C2,0.0878,31567.593999999997,37.1,spark,blank,0
C2,0.0866,2943.0759999999996,37.1,spark,blank,0
C2,0.0876,31834.994,37.1,spark,blank,0
C2,0.0878,32102.555,37.0,spark,blank,0
C2,0.0877,32370.036,37.0,spark,blank,0
C2,0.0878,32637.605,37.0,spark,blank,0
C2,0.0877,32905.163,37.0,spark,blank,0
C2,0.0878,33172.699,37.0,spark,blank,0
C2,0.0878,33440.239,37.1,spark,blank,0
C2,0.0879,33707.675,37.1,spark,blank,0
C2,0.0878,33975.138,37.0,spark,blank,0
C2,0.0878,34242.628,37.0,spark,blank,0
C2,0.0865,3210.658,37.1,spark,blank,0
C2,0.0877,34510.212,37.0,spark,blank,0
C2,0.0879,34777.79,37.0,spark,blank,0
C2,0.0879,35045.312000000005,37.0,spark,blank,0
C2,0.0877,35312.872,37.0,spark,blank,0
C2,0.0879,35580.371,37.1,spark,blank,0
C2,0.0878,35847.846,37.1,spark,blank,0
C2,0.0878,36115.379,37.0,spark,blank,0
C2,0.0878,36382.932,37.0,spark,blank,0
C2,0.0879,36650.489,37.0,spark,blank,0
C2,0.0878,36917.972,37.0,spark,blank,0
C2,0.0865,3478.195,37.0,spark,blank,0
