well,od_600nm,time_s,temp_C,strain,medium,replicate
C4,0.08030000329,49975.9,39.6,blank,blank,3
C4,0.0802000016,50250.5,39.2,blank,blank,3
C4,0.08039999752999999,50525.1,39.7,blank,blank,3
C4,0.08049999923,50799.7,39.1,blank,blank,3
C4,0.08030000329,51074.2,39.7,blank,blank,3
C4,0.08039999752999999,51348.8,39.1,blank,blank,3
C4,0.08049999923,51623.4,39.6,blank,blank,3
C4,0.07729999721,4942.3,39.6,blank,blank,3
C4,0.08039999752999999,51898.0,39.2,blank,blank,3
C4,0.08060000092,52172.6,39.7,blank,blank,3
C4,0.08030000329,52447.2,39.0,blank,blank,3
C4,0.08049999923,52721.8,39.7,blank,blank,3
C4,0.08049999923,52996.4,39.0,blank,blank,3
C4,0.08049999923,53271.0,39.7,blank,blank,3
C4,0.08049999923,53545.6,39.1,blank,blank,3
C4,0.08039999752999999,53820.1,39.7,blank,blank,3
C4,0.08060000092,54094.7,39.0,blank,blank,3
C4,0.08039999752999999,54369.3,39.6,blank,blank,3
C4,0.07710000128,274.2,36.4,blank,blank,3
C4,0.07769999653,5216.8,39.1,blank,blank,3
C4,0.08060000092,54643.9,39.1,blank,blank,3
C4,0.08030000329,54918.5,39.5,blank,blank,3
C4,0.08060000092,55193.1,39.5,blank,blank,3
C4,0.08039999752999999,55467.7,39.2,blank,blank,3
C4,0.08049999923,55742.3,39.8,blank,blank,3
C4,0.08030000329,56016.9,39.2,blank,blank,3
C4,0.08049999923,56291.5,39.8,blank,blank,3
C4,0.08030000329,56566.0,39.1,blank,blank,3
C4,0.08030000329,56840.6,39.6,blank,blank,3
C4,0.08070000261,57115.2,39.1,blank,blank,3
C4,0.07729999721,5491.4,39.2,blank,blank,3
C4,0.08049999923,57389.8,39.5,blank,blank,3
C4,0.0773999989,5766.0,39.6,blank,blank,3
C4,0.0773999989,6040.6,39.5,blank,blank,3
C4,0.07720000297,6315.2,39.1,blank,blank,3
C4,0.07729999721,6589.8,39.6,blank,blank,3
C4,0.07720000297,6864.4,39.5,blank,blank,3
C4,0.07710000128,7139.0,39.0,blank,blank,3
C4,0.07720000297,7413.6,39.4,blank,blank,3
C4,0.0773999989,7688.2,39.7,blank,blank,3
C4,0.0775000006,548.8,39.4,blank,blank,3
C4,0.07710000128,7962.7,39.0,blank,blank,3
C4,0.07729999721,8237.3,39.5,blank,blank,3
C4,0.07710000128,8511.9,39.7,blank,blank,3
C4,0.07729999721,8786.5,39.1,blank,blank,3
C4,0.0773999989,9061.1,39.6,blank,blank,3
C4,0.07729999721,9335.7,39.2,blank,blank,3
C4,0.07720000297,9610.2,39.4,blank,blank,3
C4,0.07729999721,9884.8,39.7,blank,blank,3
C4,0.0773999989,10159.4,39.2,blank,blank,3
C4,0.07729999721,10434.0,39.8,blank,blank,3
C4,0.0775000006,823.4,39.4,blank,blank,3
C4,0.0773999989,10708.6,39.1,blank,blank,3
C4,0.07729999721,10983.2,39.8,blank,blank,3
C4,0.0775000006,11257.8,39.1,blank,blank,3
C4,0.07729999721,11532.4,39.6,blank,blank,3
C4,0.0773999989,11807.0,39.1,blank,blank,3
C4,0.07729999721,12081.5,39.2,blank,blank,3
C4,0.07729999721,12356.1,39.7,blank,blank,3
C4,0.0773999989,12630.7,39.1,blank,blank,3
C4,0.0773999989,12905.3,39.5,blank,blank,3
C4,0.07729999721,13179.9,39.7,blank,blank,3
C4,0.07720000297,1098.0,38.9,blank,blank,3
C4,0.07729999721,13454.5,39.2,blank,blank,3
C4,0.07729999721,13729.1,39.7,blank,blank,3
C4,0.0773999989,14003.7,39.1,blank,blank,3
C4,0.07729999721,14278.3,39.6,blank,blank,3
C4,0.07729999721,14552.8,39.7,blank,blank,3
C4,0.0773999989,14827.4,39.3,blank,blank,3
C4,0.07720000297,15102.0,39.6,blank,blank,3
C4,0.07720000297,15376.6,39.1,blank,blank,3
C4,0.0773999989,15651.2,39.6,blank,blank,3
C4,0.07720000297,15925.8,39.1,blank,blank,3
C4,0.08259999752000001,1372.6,39.0,blank,blank,3
C4,0.07729999721,16200.4,39.5,blank,blank,3
C4,0.07710000128,16475.0,39.6,blank,blank,3
C4,0.07710000128,16749.6,39.5,blank,blank,3
C4,0.07720000297,17024.2,39.1,blank,blank,3
C4,0.07710000128,17298.8,39.5,blank,blank,3
C4,0.07710000128,17573.3,39.5,blank,blank,3
C4,0.07710000128,17847.9,39.5,blank,blank,3
C4,0.07760000229,18122.5,39.5,blank,blank,3
C4,0.07729999721,18397.1,39.4,blank,blank,3
C4,0.07729999721,18671.7,39.6,blank,blank,3
C4,0.0773999989,1647.2,39.3,blank,blank,3
C4,0.07729999721,18946.3,39.4,blank,blank,3
C4,0.0773999989,19220.9,39.7,blank,blank,3
C4,0.07769999653,19495.5,39.3,blank,blank,3
C4,0.07779999822,19770.1,39.6,blank,blank,3
C4,0.07789999992,20044.7,39.1,blank,blank,3
C4,0.07800000161000001,20319.2,39.7,blank,blank,3
C4,0.0781000033,20593.8,39.5,blank,blank,3
C4,0.07800000161000001,20868.4,39.7,blank,blank,3
C4,0.07829999924,21143.0,39.1,blank,blank,3
C4,0.07729999721,21417.6,39.8,blank,blank,3
C4,0.07720000297,1921.7,39.5,blank,blank,3
C4,0.07729999721,21692.2,39.1,blank,blank,3
C4,0.07720000297,21966.8,39.8,blank,blank,3
C4,0.07720000297,22241.4,39.2,blank,blank,3
C4,0.07729999721,22516.0,39.7,blank,blank,3
C4,0.0775000006,22790.6,39.4,blank,blank,3
C4,0.07729999721,23065.2,39.5,blank,blank,3
C4,0.07729999721,23339.7,39.3,blank,blank,3
C4,0.0775000006,23614.3,39.6,blank,blank,3
C4,0.07729999721,23889.2,39.1,blank,blank,3
C4,0.07729999721,24163.8,39.7,blank,blank,3
C4,0.07760000229,2196.3,39.6,blank,blank,3
C4,0.07720000297,24438.3,39.0,blank,blank,3
C4,0.0773999989,24712.9,39.7,blank,blank,3
C4,0.07729999721,24987.5,39.1,blank,blank,3
C4,0.0773999989,25262.1,39.8,blank,blank,3
C4,0.07720000297,25536.7,39.2,blank,blank,3
C4,0.07729999721,25811.3,39.7,blank,blank,3
C4,0.0775000006,26085.9,39.1,blank,blank,3
C4,0.07720000297,26360.5,39.7,blank,blank,3
C4,0.07720000297,26635.1,39.1,blank,blank,3
C4,0.07720000297,26909.7,39.7,blank,blank,3
C5,0.07689999789,0.0,22.3,blank,blank,4
C5,0.07639999687999999,2470.9,39.6,blank,blank,4
C5,0.07680000365,27184.3,39.1,blank,blank,4
C5,0.07660000026000001,27458.8,39.7,blank,blank,4
C5,0.07670000196,27733.4,39.1,blank,blank,4
C5,0.07670000196,28008.0,39.7,blank,blank,4
C5,0.07670000196,28282.6,39.0,blank,blank,4
C5,0.07660000026000001,28557.2,39.7,blank,blank,4
C5,0.07670000196,28831.8,39.1,blank,blank,4
C5,0.07660000026000001,29106.5,39.7,blank,blank,4
C5,0.07680000365,29381.1,39.0,blank,blank,4
C5,0.07680000365,29655.7,39.6,blank,blank,4
C5,0.07699999957999999,2745.5,39.6,blank,blank,4
C5,0.07670000196,29930.3,39.1,blank,blank,4
C5,0.07670000196,30204.9,39.5,blank,blank,4
C5,0.07660000026000001,30479.5,39.5,blank,blank,4
C5,0.07680000365,30754.1,39.6,blank,blank,4
C5,0.07670000196,31028.6,39.3,blank,blank,4
C5,0.07680000365,31303.2,39.6,blank,blank,4
C5,0.07660000026000001,31577.8,39.4,blank,blank,4
C5,0.07660000026000001,31852.4,39.5,blank,blank,4
C5,0.07660000026000001,32127.0,39.5,blank,blank,4
C5,0.07660000026000001,32401.6,39.2,blank,blank,4
C5,0.07680000365,3020.1,39.6,blank,blank,4
C5,0.07670000196,32676.2,39.7,blank,blank,4
C5,0.07660000026000001,32950.8,39.1,blank,blank,4
C5,0.07689999789,33225.4,39.7,blank,blank,4
C5,0.07649999857,33500.0,39.1,blank,blank,4
C5,0.07670000196,33774.6,39.6,blank,blank,4
C5,0.07660000026000001,34049.1,39.3,blank,blank,4
C5,0.07660000026000001,34323.7,39.5,blank,blank,4
C5,0.07649999857,34598.3,39.4,blank,blank,4
C5,0.07649999857,34872.9,39.5,blank,blank,4
C5,0.07680000365,35147.5,39.4,blank,blank,4
C5,0.07680000365,3294.7,39.5,blank,blank,4
C5,0.07660000026000001,35422.1,39.4,blank,blank,4
C5,0.07689999789,35696.7,39.6,blank,blank,4
C5,0.07670000196,35971.6,39.3,blank,blank,4
C5,0.07670000196,36246.2,39.7,blank,blank,4
C5,0.07670000196,36520.7,39.1,blank,blank,4
C5,0.07680000365,36795.3,39.6,blank,blank,4
C5,0.07660000026000001,37070.1,39.2,blank,blank,4
C5,0.07660000026000001,37344.7,39.6,blank,blank,4
C5,0.07660000026000001,37619.3,39.5,blank,blank,4
C5,0.07639999687999999,37893.9,39.6,blank,blank,4
C5,0.07680000365,3569.3,39.4,blank,blank,4
C5,0.07670000196,38168.5,39.5,blank,blank,4
C5,0.07660000026000001,38443.1,39.5,blank,blank,4
C5,0.07670000196,38717.6,39.5,blank,blank,4
C5,0.07670000196,38992.2,39.4,blank,blank,4
C5,0.07680000365,39266.8,39.6,blank,blank,4
C5,0.07639999687999999,39541.4,39.3,blank,blank,4
C5,0.07680000365,39816.0,39.7,blank,blank,4
C5,0.07670000196,40090.6,39.4,blank,blank,4
C5,0.07670000196,40365.2,39.7,blank,blank,4
C5,0.07639999687999999,40639.8,39.1,blank,blank,4
C5,0.07680000365,3843.9,39.1,blank,blank,4
C5,0.07680000365,40914.4,39.7,blank,blank,4
C5,0.07689999789,41189.0,39.2,blank,blank,4
C5,0.07649999857,41463.5,39.7,blank,blank,4
C5,0.07689999789,41738.1,39.1,blank,blank,4
C5,0.07670000196,42012.7,39.5,blank,blank,4
C5,0.07670000196,42287.3,39.4,blank,blank,4
C5,0.07670000196,42561.9,39.4,blank,blank,4
C5,0.07649999857,42836.5,39.7,blank,blank,4
C5,0.07660000026000001,43111.1,39.2,blank,blank,4
C5,0.07660000026000001,43385.7,39.7,blank,blank,4
C5,0.07660000026000001,4118.5,39.0,blank,blank,4
C5,0.07680000365,43660.3,39.2,blank,blank,4
C5,0.07670000196,43934.8,39.8,blank,blank,4
C5,0.07649999857,44209.4,39.3,blank,blank,4
C5,0.07660000026000001,44484.0,39.7,blank,blank,4
C5,0.07670000196,44758.7,39.1,blank,blank,4
C5,0.07649999857,45033.3,39.7,blank,blank,4
C5,0.07680000365,45308.0,39.0,blank,blank,4
C5,0.07660000026000001,45582.6,39.7,blank,blank,4
C5,0.07660000026000001,45857.1,39.0,blank,blank,4
C5,0.07670000196,46131.7,39.7,blank,blank,4
C5,0.07660000026000001,4393.1,39.4,blank,blank,4
C5,0.07680000365,46406.3,39.1,blank,blank,4
C5,0.07680000365,46680.9,39.7,blank,blank,4
C5,0.07670000196,46955.5,39.1,blank,blank,4
C5,0.07660000026000001,47230.1,39.7,blank,blank,4
C5,0.07649999857,47504.6,39.0,blank,blank,4
C5,0.07689999789,47779.2,39.6,blank,blank,4
C5,0.07660000026000001,48053.8,39.2,blank,blank,4
C5,0.07660000026000001,48328.4,39.6,blank,blank,4
C5,0.07649999857,48603.0,39.1,blank,blank,4
C5,0.07660000026000001,48877.6,39.7,blank,blank,4
C5,0.07660000026000001,4667.7,39.6,blank,blank,4
C5,0.07680000365,49152.1,39.1,blank,blank,4
C5,0.07670000196,49426.7,39.7,blank,blank,4
C5,0.07670000196,49701.3,39.1,blank,blank,4
C5,0.07649999857,49975.9,39.6,blank,blank,4
C5,0.07680000365,50250.5,39.2,blank,blank,4
C5,0.07670000196,50525.1,39.7,blank,blank,4
C5,0.07670000196,50799.7,39.1,blank,blank,4
C5,0.07649999857,51074.2,39.7,blank,blank,4
C5,0.07670000196,51348.8,39.1,blank,blank,4
C5,0.07649999857,51623.4,39.6,blank,blank,4
C5,0.07649999857,4942.3,39.6,blank,blank,4
C5,0.07660000026000001,51898.0,39.2,blank,blank,4
C5,0.07670000196,52172.6,39.7,blank,blank,4
C5,0.07660000026000001,52447.2,39.0,blank,blank,4
C5,0.07649999857,52721.8,39.7,blank,blank,4
C5,0.07660000026000001,52996.4,39.0,blank,blank,4
C5,0.07670000196,53271.0,39.7,blank,blank,4
C5,0.07660000026000001,53545.6,39.1,blank,blank,4
C5,0.07660000026000001,53820.1,39.7,blank,blank,4
C5,0.07639999687999999,54094.7,39.0,blank,blank,4
C5,0.07649999857,54369.3,39.6,blank,blank,4
C5,0.07680000365,274.2,36.4,blank,blank,4
C5,0.07689999789,5216.8,39.1,blank,blank,4
C5,0.07680000365,54643.9,39.1,blank,blank,4
C5,0.07660000026000001,54918.5,39.5,blank,blank,4
C5,0.07680000365,55193.1,39.5,blank,blank,4
C5,0.07670000196,55467.7,39.2,blank,blank,4
C5,0.07660000026000001,55742.3,39.8,blank,blank,4
C5,0.07660000026000001,56016.9,39.2,blank,blank,4
C5,0.07670000196,56291.5,39.8,blank,blank,4
C5,0.07660000026000001,56566.0,39.1,blank,blank,4
C5,0.07660000026000001,56840.6,39.6,blank,blank,4
C5,0.07689999789,57115.2,39.1,blank,blank,4
C5,0.07660000026000001,5491.4,39.2,blank,blank,4
C5,0.07680000365,57389.8,39.5,blank,blank,4
C5,0.07680000365,5766.0,39.6,blank,blank,4
C5,0.07649999857,6040.6,39.5,blank,blank,4
C5,0.07689999789,6315.2,39.1,blank,blank,4
C5,0.07660000026000001,6589.8,39.6,blank,blank,4
C5,0.07670000196,6864.4,39.5,blank,blank,4
C5,0.07649999857,7139.0,39.0,blank,blank,4
C5,0.07660000026000001,7413.6,39.4,blank,blank,4
C5,0.07670000196,7688.2,39.7,blank,blank,4
C5,0.07680000365,548.8,39.4,blank,blank,4
C5,0.07660000026000001,7962.7,39.0,blank,blank,4
C5,0.07660000026000001,8237.3,39.5,blank,blank,4
C5,0.07660000026000001,8511.9,39.7,blank,blank,4
C5,0.07660000026000001,8786.5,39.1,blank,blank,4
C5,0.07649999857,9061.1,39.6,blank,blank,4
C5,0.07649999857,9335.7,39.2,blank,blank,4
C5,0.07649999857,9610.2,39.4,blank,blank,4
C5,0.07660000026000001,9884.8,39.7,blank,blank,4
C5,0.07639999687999999,10159.4,39.2,blank,blank,4
C5,0.07649999857,10434.0,39.8,blank,blank,4
C5,0.07660000026000001,823.4,39.4,blank,blank,4
C5,0.07689999789,10708.6,39.1,blank,blank,4
C5,0.07660000026000001,10983.2,39.8,blank,blank,4
C5,0.07680000365,11257.8,39.1,blank,blank,4
C5,0.07680000365,11532.4,39.6,blank,blank,4
C5,0.07680000365,11807.0,39.1,blank,blank,4
C5,0.07670000196,12081.5,39.2,blank,blank,4
C5,0.07670000196,12356.1,39.7,blank,blank,4
C5,0.07670000196,12630.7,39.1,blank,blank,4
C5,0.07670000196,12905.3,39.5,blank,blank,4
C5,0.07670000196,13179.9,39.7,blank,blank,4
C5,0.07670000196,1098.0,38.9,blank,blank,4
C5,0.07660000026000001,13454.5,39.2,blank,blank,4
C5,0.07639999687999999,13729.1,39.7,blank,blank,4
C5,0.07680000365,14003.7,39.1,blank,blank,4
C5,0.07660000026000001,14278.3,39.6,blank,blank,4
C5,0.07649999857,14552.8,39.7,blank,blank,4
C5,0.07670000196,14827.4,39.3,blank,blank,4
C5,0.07660000026000001,15102.0,39.6,blank,blank,4
C5,0.07660000026000001,15376.6,39.1,blank,blank,4
C5,0.07680000365,15651.2,39.6,blank,blank,4
C5,0.07670000196,15925.8,39.1,blank,blank,4
C5,0.07680000365,1372.6,39.0,blank,blank,4
C5,0.07670000196,16200.4,39.5,blank,blank,4
C5,0.07649999857,16475.0,39.6,blank,blank,4
C5,0.07680000365,16749.6,39.5,blank,blank,4
C5,0.07649999857,17024.2,39.1,blank,blank,4
C5,0.07670000196,17298.8,39.5,blank,blank,4
C5,0.07660000026000001,17573.3,39.5,blank,blank,4
C5,0.07660000026000001,17847.9,39.5,blank,blank,4
C5,0.07649999857,18122.5,39.5,blank,blank,4
C5,0.07660000026000001,18397.1,39.4,blank,blank,4
C5,0.07670000196,18671.7,39.6,blank,blank,4
C5,0.07660000026000001,1647.2,39.3,blank,blank,4
C5,0.07670000196,18946.3,39.4,blank,blank,4
C5,0.07680000365,19220.9,39.7,blank,blank,4
C5,0.07660000026000001,19495.5,39.3,blank,blank,4
C5,0.07680000365,19770.1,39.6,blank,blank,4
C5,0.07660000026000001,20044.7,39.1,blank,blank,4
C5,0.07680000365,20319.2,39.7,blank,blank,4
C5,0.07649999857,20593.8,39.5,blank,blank,4
C5,0.07660000026000001,20868.4,39.7,blank,blank,4
C5,0.07670000196,21143.0,39.1,blank,blank,4
C5,0.07649999857,21417.6,39.8,blank,blank,4
C5,0.07670000196,1921.7,39.5,blank,blank,4
C5,0.07680000365,21692.2,39.1,blank,blank,4
C5,0.07660000026000001,21966.8,39.8,blank,blank,4
C5,0.07649999857,22241.4,39.2,blank,blank,4
C5,0.07670000196,22516.0,39.7,blank,blank,4
C5,0.07689999789,22790.6,39.4,blank,blank,4
C5,0.07660000026000001,23065.2,39.5,blank,blank,4
C5,0.07660000026000001,23339.7,39.3,blank,blank,4
C5,0.07660000026000001,23614.3,39.6,blank,blank,4
C5,0.07670000196,23889.2,39.1,blank,blank,4
C5,0.07680000365,24163.8,39.7,blank,blank,4
C5,0.07689999789,2196.3,39.6,blank,blank,4
C5,0.07660000026000001,24438.3,39.0,blank,blank,4
C5,0.07680000365,24712.9,39.7,blank,blank,4
C5,0.07649999857,24987.5,39.1,blank,blank,4
C5,0.07680000365,25262.1,39.8,blank,blank,4
C5,0.07660000026000001,25536.7,39.2,blank,blank,4
C5,0.07680000365,25811.3,39.7,blank,blank,4
C5,0.07670000196,26085.9,39.1,blank,blank,4
C5,0.07649999857,26360.5,39.7,blank,blank,4
C5,0.07630000262999999,26635.1,39.1,blank,blank,4
C5,0.07630000262999999,26909.7,39.7,blank,blank,4
C6,0.07670000196,0.0,22.3,blank,blank,5
C6,0.07660000026000001,2470.9,39.6,blank,blank,5
C6,0.07649999857,27184.3,39.1,blank,blank,5
C6,0.07630000262999999,27458.8,39.7,blank,blank,5
C6,0.07649999857,27733.4,39.1,blank,blank,5
C6,0.07639999687999999,28008.0,39.7,blank,blank,5
C6,0.07660000026000001,28282.6,39.0,blank,blank,5
C6,0.07639999687999999,28557.2,39.7,blank,blank,5
C6,0.07649999857,28831.8,39.1,blank,blank,5
C6,0.07630000262999999,29106.5,39.7,blank,blank,5
C6,0.07639999687999999,29381.1,39.0,blank,blank,5
C6,0.07639999687999999,29655.7,39.6,blank,blank,5
C6,0.07680000365,2745.5,39.6,blank,blank,5
C6,0.07649999857,29930.3,39.1,blank,blank,5
C6,0.07670000196,30204.9,39.5,blank,blank,5
C6,0.07649999857,30479.5,39.5,blank,blank,5
C6,0.07649999857,30754.1,39.6,blank,blank,5
C6,0.07639999687999999,31028.6,39.3,blank,blank,5
C6,0.07670000196,31303.2,39.6,blank,blank,5
C6,0.07639999687999999,31577.8,39.4,blank,blank,5
C6,0.07630000262999999,31852.4,39.5,blank,blank,5
C6,0.07630000262999999,32127.0,39.5,blank,blank,5
C6,0.07630000262999999,32401.6,39.2,blank,blank,5
C6,0.07649999857,3020.1,39.6,blank,blank,5
C6,0.07639999687999999,32676.2,39.7,blank,blank,5
C6,0.07649999857,32950.8,39.1,blank,blank,5
C6,0.07670000196,33225.4,39.7,blank,blank,5
C6,0.07630000262999999,33500.0,39.1,blank,blank,5
C6,0.07649999857,33774.6,39.6,blank,blank,5
C6,0.07639999687999999,34049.1,39.3,blank,blank,5
C6,0.07649999857,34323.7,39.5,blank,blank,5
C6,0.07649999857,34598.3,39.4,blank,blank,5
C6,0.07630000262999999,34872.9,39.5,blank,blank,5
C6,0.07630000262999999,35147.5,39.4,blank,blank,5
C6,0.07630000262999999,3294.7,39.5,blank,blank,5
C6,0.07620000094,35422.1,39.4,blank,blank,5
C6,0.07660000026000001,35696.7,39.6,blank,blank,5
C6,0.07649999857,35971.6,39.3,blank,blank,5
C6,0.07649999857,36246.2,39.7,blank,blank,5
C6,0.07639999687999999,36520.7,39.1,blank,blank,5
C6,0.07649999857,36795.3,39.6,blank,blank,5
C6,0.07639999687999999,37070.1,39.2,blank,blank,5
C6,0.07639999687999999,37344.7,39.6,blank,blank,5
C6,0.07649999857,37619.3,39.5,blank,blank,5
C6,0.07620000094,37893.9,39.6,blank,blank,5
C6,0.07639999687999999,3569.3,39.4,blank,blank,5
C6,0.07630000262999999,38168.5,39.5,blank,blank,5
C6,0.07630000262999999,38443.1,39.5,blank,blank,5
C6,0.07660000026000001,38717.6,39.5,blank,blank,5
C6,0.07639999687999999,38992.2,39.4,blank,blank,5
C6,0.07670000196,39266.8,39.6,blank,blank,5
C6,0.07609999925,39541.4,39.3,blank,blank,5
C6,0.07649999857,39816.0,39.7,blank,blank,5
C6,0.07630000262999999,40090.6,39.4,blank,blank,5
C6,0.07620000094,40365.2,39.7,blank,blank,5
C6,0.07639999687999999,40639.8,39.1,blank,blank,5
C6,0.07680000365,3843.9,39.1,blank,blank,5
C6,0.07639999687999999,40914.4,39.7,blank,blank,5
C6,0.07649999857,41189.0,39.2,blank,blank,5
C6,0.07639999687999999,41463.5,39.7,blank,blank,5
C6,0.07670000196,41738.1,39.1,blank,blank,5
C6,0.07649999857,42012.7,39.5,blank,blank,5
C6,0.07649999857,42287.3,39.4,blank,blank,5
C6,0.07639999687999999,42561.9,39.4,blank,blank,5
C6,0.07639999687999999,42836.5,39.7,blank,blank,5
C6,0.07639999687999999,43111.1,39.2,blank,blank,5
C6,0.07649999857,43385.7,39.7,blank,blank,5
C6,0.07649999857,4118.5,39.0,blank,blank,5
C6,0.07620000094,43660.3,39.2,blank,blank,5
C6,0.07649999857,43934.8,39.8,blank,blank,5
C6,0.07649999857,44209.4,39.3,blank,blank,5
C6,0.07639999687999999,44484.0,39.7,blank,blank,5
C6,0.07660000026000001,44758.7,39.1,blank,blank,5
C6,0.07649999857,45033.3,39.7,blank,blank,5
C6,0.07660000026000001,45308.0,39.0,blank,blank,5
C6,0.07639999687999999,45582.6,39.7,blank,blank,5
C6,0.07630000262999999,45857.1,39.0,blank,blank,5
C6,0.07639999687999999,46131.7,39.7,blank,blank,5
C6,0.07649999857,4393.1,39.4,blank,blank,5
C6,0.07649999857,46406.3,39.1,blank,blank,5
C6,0.07639999687999999,46680.9,39.7,blank,blank,5
C6,0.07639999687999999,46955.5,39.1,blank,blank,5
C6,0.07649999857,47230.1,39.7,blank,blank,5
C6,0.07649999857,47504.6,39.0,blank,blank,5
C6,0.07660000026000001,47779.2,39.6,blank,blank,5
C6,0.07649999857,48053.8,39.2,blank,blank,5
C6,0.07649999857,48328.4,39.6,blank,blank,5
C6,0.07630000262999999,48603.0,39.1,blank,blank,5
C6,0.07639999687999999,48877.6,39.7,blank,blank,5
C6,0.07649999857,4667.7,39.6,blank,blank,5
C6,0.07630000262999999,49152.1,39.1,blank,blank,5
C6,0.07639999687999999,49426.7,39.7,blank,blank,5
C6,0.07649999857,49701.3,39.1,blank,blank,5
C6,0.07630000262999999,49975.9,39.6,blank,blank,5
C6,0.07660000026000001,50250.5,39.2,blank,blank,5
C6,0.07630000262999999,50525.1,39.7,blank,blank,5
C6,0.07680000365,50799.7,39.1,blank,blank,5
C6,0.07649999857,51074.2,39.7,blank,blank,5
C6,0.07649999857,51348.8,39.1,blank,blank,5
C6,0.07639999687999999,51623.4,39.6,blank,blank,5
C6,0.07649999857,4942.3,39.6,blank,blank,5
C6,0.07639999687999999,51898.0,39.2,blank,blank,5
C6,0.07660000026000001,52172.6,39.7,blank,blank,5
C6,0.07649999857,52447.2,39.0,blank,blank,5
C6,0.07630000262999999,52721.8,39.7,blank,blank,5
C6,0.07639999687999999,52996.4,39.0,blank,blank,5
C6,0.07649999857,53271.0,39.7,blank,blank,5
C6,0.07639999687999999,53545.6,39.1,blank,blank,5
C6,0.07649999857,53820.1,39.7,blank,blank,5
C6,0.07639999687999999,54094.7,39.0,blank,blank,5
C6,0.07649999857,54369.3,39.6,blank,blank,5
C6,0.07670000196,274.2,36.4,blank,blank,5
C6,0.07660000026000001,5216.8,39.1,blank,blank,5
C6,0.07630000262999999,54643.9,39.1,blank,blank,5
C6,0.07639999687999999,54918.5,39.5,blank,blank,5
C6,0.07649999857,55193.1,39.5,blank,blank,5
C6,0.07639999687999999,55467.7,39.2,blank,blank,5
C6,0.07630000262999999,55742.3,39.8,blank,blank,5
C6,0.07639999687999999,56016.9,39.2,blank,blank,5
C6,0.07649999857,56291.5,39.8,blank,blank,5
C6,0.07639999687999999,56566.0,39.1,blank,blank,5
C6,0.07639999687999999,56840.6,39.6,blank,blank,5
C6,0.07639999687999999,57115.2,39.1,blank,blank,5
C6,0.07660000026000001,5491.4,39.2,blank,blank,5
C6,0.07660000026000001,57389.8,39.5,blank,blank,5
C6,0.07680000365,5766.0,39.6,blank,blank,5
C6,0.07660000026000001,6040.6,39.5,blank,blank,5
C6,0.07660000026000001,6315.2,39.1,blank,blank,5
C6,0.07649999857,6589.8,39.6,blank,blank,5
C6,0.07670000196,6864.4,39.5,blank,blank,5
C6,0.07649999857,7139.0,39.0,blank,blank,5
C6,0.07660000026000001,7413.6,39.4,blank,blank,5
C6,0.07649999857,7688.2,39.7,blank,blank,5
C6,0.07670000196,548.8,39.4,blank,blank,5
C6,0.07630000262999999,7962.7,39.0,blank,blank,5
C6,0.07670000196,8237.3,39.5,blank,blank,5
C6,0.07649999857,8511.9,39.7,blank,blank,5
C6,0.07660000026000001,8786.5,39.1,blank,blank,5
C6,0.07639999687999999,9061.1,39.6,blank,blank,5
C6,0.07660000026000001,9335.7,39.2,blank,blank,5
C6,0.07649999857,9610.2,39.4,blank,blank,5
C6,0.07649999857,9884.8,39.7,blank,blank,5
C6,0.07639999687999999,10159.4,39.2,blank,blank,5
C6,0.07649999857,10434.0,39.8,blank,blank,5
C6,0.07680000365,823.4,39.4,blank,blank,5
C6,0.07660000026000001,10708.6,39.1,blank,blank,5
C6,0.07639999687999999,10983.2,39.8,blank,blank,5
C6,0.07660000026000001,11257.8,39.1,blank,blank,5
C6,0.07660000026000001,11532.4,39.6,blank,blank,5
C6,0.07689999789,11807.0,39.1,blank,blank,5
C6,0.07670000196,12081.5,39.2,blank,blank,5
C6,0.07670000196,12356.1,39.7,blank,blank,5
C6,0.07660000026000001,12630.7,39.1,blank,blank,5
