well,od_600nm,time_s,temp_C,instrument,media,strain,replicate
G7,0.07670000196,7247.9,37.6,infinite,water,blank,0
G7,0.07680000365,402.3,37.2,infinite,water,blank,0
G7,0.07680000365,7650.6,36.9,infinite,water,blank,0
G7,0.07639999687999999,8053.3,37.5,infinite,water,blank,0
G7,0.07670000196,8456.0,37.6,infinite,water,blank,0
G7,0.07649999857,8858.6,36.9,infinite,water,blank,0
G7,0.0773999989,9261.3,37.5,infinite,water,blank,0
G7,0.07630000262999999,9664.0,37.1,infinite,water,blank,0
G7,0.07680000365,10066.7,37.3,infinite,water,blank,0
G7,0.07649999857,10469.3,37.3,infinite,water,blank,0
G7,0.07680000365,10872.0,37.2,infinite,water,blank,0
G7,0.07660000026000001,11274.7,37.4,infinite,water,blank,0
G7,0.07670000196,805.0,37.3,infinite,water,blank,0
G7,0.07680000365,11677.4,37.1,infinite,water,blank,0
G7,0.07680000365,12080.1,37.7,infinite,water,blank,0
G7,0.07649999857,12482.8,37.1,infinite,water,blank,0
G7,0.07670000196,12885.4,37.6,infinite,water,blank,0
G7,0.07639999687999999,13288.1,37.1,infinite,water,blank,0
G7,0.07639999687999999,13690.8,37.7,infinite,water,blank,0
G7,0.07699999957999999,14093.5,37.3,infinite,water,blank,0
G7,0.07689999789,14496.2,37.4,infinite,water,blank,0
G7,0.07699999957999999,14898.9,36.9,infinite,water,blank,0
G7,0.07689999789,15301.5,37.6,infinite,water,blank,0
G7,0.07800000161000001,1207.7,37.0,infinite,water,blank,0
G7,0.07680000365,15704.2,37.0,infinite,water,blank,0
G7,0.07710000128,16106.9,37.5,infinite,water,blank,0
G7,0.07689999789,16509.6,37.2,infinite,water,blank,0
G7,0.07680000365,16912.3,37.6,infinite,water,blank,0
G7,0.07660000026000001,17314.9,37.1,infinite,water,blank,0
G7,0.07689999789,17717.6,37.6,infinite,water,blank,0
G7,0.07689999789,18120.3,37.2,infinite,water,blank,0
G7,0.07689999789,18523.0,37.6,infinite,water,blank,0
G7,0.07670000196,18925.7,37.2,infinite,water,blank,0
G7,0.07710000128,19328.3,37.5,infinite,water,blank,0
G7,0.07670000196,1610.4,37.2,infinite,water,blank,0
G7,0.07680000365,19731.0,37.1,infinite,water,blank,0
G7,0.07680000365,20133.7,37.5,infinite,water,blank,0
G7,0.07670000196,20536.4,37.3,infinite,water,blank,0
G7,0.07670000196,20939.1,37.3,infinite,water,blank,0
G7,0.07729999721,21341.7,37.5,infinite,water,blank,0
G7,0.07660000026000001,21744.4,37.4,infinite,water,blank,0
G7,0.07649999857,22147.1,37.3,infinite,water,blank,0
G7,0.07670000196,22549.8,37.6,infinite,water,blank,0
G7,0.07670000196,22952.5,37.2,infinite,water,blank,0
G7,0.07660000026000001,23355.1,37.6,infinite,water,blank,0
G7,0.07710000128,2013.1,37.0,infinite,water,blank,0
G7,0.07649999857,23758.0,37.0,infinite,water,blank,0
G7,0.07699999957999999,24160.7,37.6,infinite,water,blank,0
G7,0.07680000365,24563.3,37.2,infinite,water,blank,0
G7,0.07639999687999999,24966.0,37.5,infinite,water,blank,0
G7,0.07689999789,25368.7,37.1,infinite,water,blank,0
G7,0.07689999789,25771.4,37.6,infinite,water,blank,0
G7,0.07680000365,26174.1,36.9,infinite,water,blank,0
G7,0.07660000026000001,26576.7,37.6,infinite,water,blank,0
G7,0.07649999857,26979.4,36.9,infinite,water,blank,0
G7,0.07660000026000001,27382.1,37.6,infinite,water,blank,0
G7,0.07680000365,2415.7,37.5,infinite,water,blank,0
G7,0.07699999957999999,27784.8,36.9,infinite,water,blank,0
G7,0.07660000026000001,28187.5,37.6,infinite,water,blank,0
G7,0.07699999957999999,28590.1,37.0,infinite,water,blank,0
G7,0.07670000196,28992.8,37.6,infinite,water,blank,0
G7,0.07729999721,29395.5,37.1,infinite,water,blank,0
G7,0.07660000026000001,29798.2,37.4,infinite,water,blank,0
G7,0.07670000196,30200.9,37.2,infinite,water,blank,0
G7,0.07699999957999999,30603.5,37.4,infinite,water,blank,0
G7,0.07720000297,31006.2,37.5,infinite,water,blank,0
G7,0.07670000196,31408.9,36.9,infinite,water,blank,0
G7,0.07670000196,2818.4,37.3,infinite,water,blank,0
G7,0.07840000092999999,31811.6,37.4,infinite,water,blank,0
G7,0.07680000365,32214.3,37.5,infinite,water,blank,0
G7,0.07689999789,32616.9,36.9,infinite,water,blank,0
G7,0.07680000365,33019.6,37.5,infinite,water,blank,0
G7,0.07689999789,33422.3,37.6,infinite,water,blank,0
G7,0.07720000297,33825.0,37.0,infinite,water,blank,0
G7,0.07699999957999999,34227.7,37.2,infinite,water,blank,0
G7,0.07699999957999999,34630.4,37.6,infinite,water,blank,0
G7,0.07800000161000001,35033.0,37.4,infinite,water,blank,0
G7,0.07710000128,35435.7,37.0,infinite,water,blank,0
G7,0.07670000196,3221.1,37.2,infinite,water,blank,0
G7,0.07689999789,35838.4,37.4,infinite,water,blank,0
G7,0.07689999789,36241.1,37.6,infinite,water,blank,0
G7,0.07720000297,36643.8,37.2,infinite,water,blank,0
G7,0.0773999989,37046.4,36.9,infinite,water,blank,0
G7,0.07689999789,37449.1,37.3,infinite,water,blank,0
G7,0.07699999957999999,37851.8,37.5,infinite,water,blank,0
G7,0.07699999957999999,38254.5,37.2,infinite,water,blank,0
G7,0.07729999721,38657.1,37.3,infinite,water,blank,0
G7,0.07710000128,39059.8,37.6,infinite,water,blank,0
G7,0.07689999789,39462.5,37.2,infinite,water,blank,0
G8,0.07710000128,0.0,36.5,infinite,water,blank,0
G8,0.07639999687999999,3623.8,37.2,infinite,water,blank,0
G8,0.07670000196,39865.2,37.4,infinite,water,blank,0
G8,0.07680000365,40267.9,37.3,infinite,water,blank,0
G8,0.07670000196,40670.6,36.9,infinite,water,blank,0
G8,0.07680000365,41073.2,37.5,infinite,water,blank,0
G8,0.07670000196,41475.9,37.5,infinite,water,blank,0
G8,0.07769999653,41878.6,37.0,infinite,water,blank,0
G8,0.07689999789,42281.3,37.5,infinite,water,blank,0
G8,0.07660000026000001,42684.0,37.4,infinite,water,blank,0
G8,0.07680000365,43086.6,37.1,infinite,water,blank,0
G8,0.07649999857,43489.3,37.5,infinite,water,blank,0
G8,0.07660000026000001,4026.5,37.2,infinite,water,blank,0
G8,0.07649999857,43892.0,37.1,infinite,water,blank,0
G8,0.07670000196,44294.7,37.3,infinite,water,blank,0
G8,0.07710000128,44697.4,37.6,infinite,water,blank,0
G8,0.07680000365,45100.0,37.1,infinite,water,blank,0
G8,0.07660000026000001,45502.7,37.1,infinite,water,blank,0
G8,0.07670000196,45905.4,37.6,infinite,water,blank,0
G8,0.07689999789,46308.1,37.1,infinite,water,blank,0
G8,0.07699999957999999,46710.8,37.4,infinite,water,blank,0
G8,0.07670000196,47113.5,37.5,infinite,water,blank,0
G8,0.07649999857,47516.1,36.9,infinite,water,blank,0
G8,0.07630000262999999,4429.1,37.4,infinite,water,blank,0
G8,0.07689999789,47918.8,37.6,infinite,water,blank,0
G8,0.07680000365,48321.5,37.0,infinite,water,blank,0
G8,0.0773999989,48724.2,37.4,infinite,water,blank,0
G8,0.07710000128,49126.8,37.0,infinite,water,blank,0
G8,0.07720000297,49529.5,37.6,infinite,water,blank,0
G8,0.07779999822,49932.2,37.0,infinite,water,blank,0
G8,0.07689999789,50334.9,37.5,infinite,water,blank,0
G8,0.07720000297,50737.6,37.0,infinite,water,blank,0
G8,0.07699999957999999,51140.3,37.3,infinite,water,blank,0
G8,0.07729999721,51542.9,37.5,infinite,water,blank,0
G8,0.07630000262999999,4831.8,37.6,infinite,water,blank,0
G8,0.07680000365,51945.6,37.0,infinite,water,blank,0
G8,0.07699999957999999,52348.3,37.6,infinite,water,blank,0
G8,0.07710000128,52751.0,37.0,infinite,water,blank,0
G8,0.07729999721,53153.7,37.6,infinite,water,blank,0
G8,0.07699999957999999,53556.4,37.0,infinite,water,blank,0
G8,0.07729999721,53959.0,37.6,infinite,water,blank,0
G8,0.07689999789,54361.7,37.0,infinite,water,blank,0
G8,0.07710000128,54764.4,37.6,infinite,water,blank,0
G8,0.07680000365,55167.1,37.1,infinite,water,blank,0
G8,0.07680000365,55569.8,37.6,infinite,water,blank,0
G8,0.07670000196,5234.5,37.6,infinite,water,blank,0
G8,0.07699999957999999,55972.4,37.0,infinite,water,blank,0
G8,0.07680000365,56375.1,37.6,infinite,water,blank,0
G8,0.07680000365,56777.8,37.0,infinite,water,blank,0
G8,0.07769999653,57180.5,37.6,infinite,water,blank,0
G8,0.07699999957999999,57583.2,37.0,infinite,water,blank,0
G8,0.07729999721,57985.9,37.4,infinite,water,blank,0
G8,0.07670000196,58388.5,37.3,infinite,water,blank,0
G8,0.07680000365,5637.2,37.3,infinite,water,blank,0
G8,0.07670000196,6039.9,37.0,infinite,water,blank,0
G8,0.07680000365,6442.6,37.3,infinite,water,blank,0
G8,0.07639999687999999,6845.2,37.6,infinite,water,blank,0
G8,0.07660000026000001,7247.9,37.6,infinite,water,blank,0
G8,0.07729999721,402.3,37.2,infinite,water,blank,0
G8,0.07630000262999999,7650.6,36.9,infinite,water,blank,0
G8,0.07649999857,8053.3,37.5,infinite,water,blank,0
G8,0.07660000026000001,8456.0,37.6,infinite,water,blank,0
G8,0.07680000365,8858.6,36.9,infinite,water,blank,0
G8,0.07649999857,9261.3,37.5,infinite,water,blank,0
G8,0.07660000026000001,9664.0,37.1,infinite,water,blank,0
G8,0.07649999857,10066.7,37.3,infinite,water,blank,0
G8,0.07639999687999999,10469.3,37.3,infinite,water,blank,0
G8,0.07680000365,10872.0,37.2,infinite,water,blank,0
G8,0.07689999789,11274.7,37.4,infinite,water,blank,0
G8,0.07699999957999999,805.0,37.3,infinite,water,blank,0
G8,0.07670000196,11677.4,37.1,infinite,water,blank,0
G8,0.07649999857,12080.1,37.7,infinite,water,blank,0
G8,0.07680000365,12482.8,37.1,infinite,water,blank,0
G8,0.07670000196,12885.4,37.6,infinite,water,blank,0
G8,0.07639999687999999,13288.1,37.1,infinite,water,blank,0
G8,0.07649999857,13690.8,37.7,infinite,water,blank,0
G8,0.07689999789,14093.5,37.3,infinite,water,blank,0
G8,0.07680000365,14496.2,37.4,infinite,water,blank,0
G8,0.07680000365,14898.9,36.9,infinite,water,blank,0
G8,0.07680000365,15301.5,37.6,infinite,water,blank,0
G8,0.0773999989,1207.7,37.0,infinite,water,blank,0
G8,0.07660000026000001,15704.2,37.0,infinite,water,blank,0
G8,0.07660000026000001,16106.9,37.5,infinite,water,blank,0
G8,0.07699999957999999,16509.6,37.2,infinite,water,blank,0
G8,0.07729999721,16912.3,37.6,infinite,water,blank,0
G8,0.07649999857,17314.9,37.1,infinite,water,blank,0
G8,0.07680000365,17717.6,37.6,infinite,water,blank,0
G8,0.07699999957999999,18120.3,37.2,infinite,water,blank,0
G8,0.07689999789,18523.0,37.6,infinite,water,blank,0
G8,0.07649999857,18925.7,37.2,infinite,water,blank,0
G8,0.07680000365,19328.3,37.5,infinite,water,blank,0
G8,0.07710000128,1610.4,37.2,infinite,water,blank,0
G8,0.07670000196,19731.0,37.1,infinite,water,blank,0
G8,0.07699999957999999,20133.7,37.5,infinite,water,blank,0
G8,0.07660000026000001,20536.4,37.3,infinite,water,blank,0
G8,0.07689999789,20939.1,37.3,infinite,water,blank,0
G8,0.07699999957999999,21341.7,37.5,infinite,water,blank,0
G8,0.07680000365,21744.4,37.4,infinite,water,blank,0
G8,0.07660000026000001,22147.1,37.3,infinite,water,blank,0
G8,0.07660000026000001,22549.8,37.6,infinite,water,blank,0
G8,0.07689999789,22952.5,37.2,infinite,water,blank,0
G8,0.07649999857,23355.1,37.6,infinite,water,blank,0
G8,0.07689999789,2013.1,37.0,infinite,water,blank,0
G8,0.07660000026000001,23758.0,37.0,infinite,water,blank,0
G8,0.07670000196,24160.7,37.6,infinite,water,blank,0
G8,0.07660000026000001,24563.3,37.2,infinite,water,blank,0
G8,0.07630000262999999,24966.0,37.5,infinite,water,blank,0
G8,0.07649999857,25368.7,37.1,infinite,water,blank,0
G8,0.07660000026000001,25771.4,37.6,infinite,water,blank,0
G8,0.07630000262999999,26174.1,36.9,infinite,water,blank,0
G8,0.07630000262999999,26576.7,37.6,infinite,water,blank,0
G8,0.07680000365,26979.4,36.9,infinite,water,blank,0
G8,0.07649999857,27382.1,37.6,infinite,water,blank,0
G8,0.07670000196,2415.7,37.5,infinite,water,blank,0
G8,0.07660000026000001,27784.8,36.9,infinite,water,blank,0
G8,0.07660000026000001,28187.5,37.6,infinite,water,blank,0
G8,0.07660000026000001,28590.1,37.0,infinite,water,blank,0
G8,0.07670000196,28992.8,37.6,infinite,water,blank,0
G8,0.07699999957999999,29395.5,37.1,infinite,water,blank,0
G8,0.07670000196,29798.2,37.4,infinite,water,blank,0
G8,0.07649999857,30200.9,37.2,infinite,water,blank,0
G8,0.07670000196,30603.5,37.4,infinite,water,blank,0
G8,0.07680000365,31006.2,37.5,infinite,water,blank,0
G8,0.07660000026000001,31408.9,36.9,infinite,water,blank,0
G8,0.07710000128,2818.4,37.3,infinite,water,blank,0
G8,0.07680000365,31811.6,37.4,infinite,water,blank,0
G8,0.07680000365,32214.3,37.5,infinite,water,blank,0
G8,0.07710000128,32616.9,36.9,infinite,water,blank,0
G8,0.07660000026000001,33019.6,37.5,infinite,water,blank,0
G8,0.07639999687999999,33422.3,37.6,infinite,water,blank,0
G8,0.0773999989,33825.0,37.0,infinite,water,blank,0
G8,0.07689999789,34227.7,37.2,infinite,water,blank,0
G8,0.07680000365,34630.4,37.6,infinite,water,blank,0
G8,0.07670000196,35033.0,37.4,infinite,water,blank,0
G8,0.07660000026000001,35435.7,37.0,infinite,water,blank,0
G8,0.07660000026000001,3221.1,37.2,infinite,water,blank,0
G8,0.07670000196,35838.4,37.4,infinite,water,blank,0
G8,0.07670000196,36241.1,37.6,infinite,water,blank,0
G8,0.07670000196,36643.8,37.2,infinite,water,blank,0
G8,0.07720000297,37046.4,36.9,infinite,water,blank,0
G8,0.07720000297,37449.1,37.3,infinite,water,blank,0
G8,0.07689999789,37851.8,37.5,infinite,water,blank,0
G8,0.07729999721,38254.5,37.2,infinite,water,blank,0
G8,0.07670000196,38657.1,37.3,infinite,water,blank,0
G8,0.07689999789,39059.8,37.6,infinite,water,blank,0
G8,0.07670000196,39462.5,37.2,infinite,water,blank,0
G9,0.07769999653,0.0,36.5,infinite,water,blank,0
G9,0.07680000365,3623.8,37.2,infinite,water,blank,0
G9,0.07720000297,39865.2,37.4,infinite,water,blank,0
G9,0.07779999822,40267.9,37.3,infinite,water,blank,0
G9,0.07710000128,40670.6,36.9,infinite,water,blank,0
G9,0.0781000033,41073.2,37.5,infinite,water,blank,0
G9,0.07789999992,41475.9,37.5,infinite,water,blank,0
G9,0.0775000006,41878.6,37.0,infinite,water,blank,0
G9,0.0775000006,42281.3,37.5,infinite,water,blank,0
G9,0.07699999957999999,42684.0,37.4,infinite,water,blank,0
G9,0.07840000092999999,43086.6,37.1,infinite,water,blank,0
G9,0.0775000006,43489.3,37.5,infinite,water,blank,0
G9,0.07639999687999999,4026.5,37.2,infinite,water,blank,0
G9,0.07680000365,43892.0,37.1,infinite,water,blank,0
G9,0.07689999789,44294.7,37.3,infinite,water,blank,0
G9,0.07779999822,44697.4,37.6,infinite,water,blank,0
G9,0.0775000006,45100.0,37.1,infinite,water,blank,0
G9,0.07680000365,45502.7,37.1,infinite,water,blank,0
G9,0.07699999957999999,45905.4,37.6,infinite,water,blank,0
G9,0.07720000297,46308.1,37.1,infinite,water,blank,0
G9,0.07720000297,46710.8,37.4,infinite,water,blank,0
G9,0.07760000229,47113.5,37.5,infinite,water,blank,0
G9,0.07689999789,47516.1,36.9,infinite,water,blank,0
G9,0.07660000026000001,4429.1,37.4,infinite,water,blank,0
G9,0.07720000297,47918.8,37.6,infinite,water,blank,0
G9,0.07699999957999999,48321.5,37.0,infinite,water,blank,0
G9,0.07680000365,48724.2,37.4,infinite,water,blank,0
G9,0.07840000092999999,49126.8,37.0,infinite,water,blank,0
G9,0.07769999653,49529.5,37.6,infinite,water,blank,0
G9,0.07850000262,49932.2,37.0,infinite,water,blank,0
G9,0.0781000033,50334.9,37.5,infinite,water,blank,0
G9,0.07800000161000001,50737.6,37.0,infinite,water,blank,0
G9,0.07720000297,51140.3,37.3,infinite,water,blank,0
G9,0.07869999856000001,51542.9,37.5,infinite,water,blank,0
G9,0.07660000026000001,4831.8,37.6,infinite,water,blank,0
G9,0.0775000006,51945.6,37.0,infinite,water,blank,0
G9,0.07689999789,52348.3,37.6,infinite,water,blank,0
G9,0.07729999721,52751.0,37.0,infinite,water,blank,0
G9,0.07760000229,53153.7,37.6,infinite,water,blank,0
G9,0.07720000297,53556.4,37.0,infinite,water,blank,0
G9,0.0775000006,53959.0,37.6,infinite,water,blank,0
G9,0.07959999889,54361.7,37.0,infinite,water,blank,0
G9,0.07729999721,54764.4,37.6,infinite,water,blank,0
G9,0.07710000128,55167.1,37.1,infinite,water,blank,0
G9,0.07689999789,55569.8,37.6,infinite,water,blank,0
G9,0.07689999789,5234.5,37.6,infinite,water,blank,0
G9,0.07720000297,55972.4,37.0,infinite,water,blank,0
G9,0.07720000297,56375.1,37.6,infinite,water,blank,0
G9,0.07800000161000001,56777.8,37.0,infinite,water,blank,0
G9,0.0773999989,57180.5,37.6,infinite,water,blank,0
G9,0.07720000297,57583.2,37.0,infinite,water,blank,0
G9,0.07840000092999999,57985.9,37.4,infinite,water,blank,0
G9,0.07689999789,58388.5,37.3,infinite,water,blank,0
G9,0.07689999789,5637.2,37.3,infinite,water,blank,0
G9,0.07689999789,6039.9,37.0,infinite,water,blank,0
G9,0.07670000196,6442.6,37.3,infinite,water,blank,0
G9,0.07689999789,6845.2,37.6,infinite,water,blank,0
G9,0.07670000196,7247.9,37.6,infinite,water,blank,0
G9,0.07729999721,402.3,37.2,infinite,water,blank,0
G9,0.07699999957999999,7650.6,36.9,infinite,water,blank,0
G9,0.07680000365,8053.3,37.5,infinite,water,blank,0
G9,0.07710000128,8456.0,37.6,infinite,water,blank,0
G9,0.07670000196,8858.6,36.9,infinite,water,blank,0
G9,0.07699999957999999,9261.3,37.5,infinite,water,blank,0
G9,0.07680000365,9664.0,37.1,infinite,water,blank,0
G9,0.07710000128,10066.7,37.3,infinite,water,blank,0
G9,0.07670000196,10469.3,37.3,infinite,water,blank,0
G9,0.07710000128,10872.0,37.2,infinite,water,blank,0
G9,0.07699999957999999,11274.7,37.4,infinite,water,blank,0
G9,0.0775000006,805.0,37.3,infinite,water,blank,0
G9,0.07689999789,11677.4,37.1,infinite,water,blank,0
G9,0.07699999957999999,12080.1,37.7,infinite,water,blank,0
G9,0.07660000026000001,12482.8,37.1,infinite,water,blank,0
G9,0.07720000297,12885.4,37.6,infinite,water,blank,0
G9,0.07720000297,13288.1,37.1,infinite,water,blank,0
G9,0.07680000365,13690.8,37.7,infinite,water,blank,0
G9,0.07729999721,14093.5,37.3,infinite,water,blank,0
G9,0.07699999957999999,14496.2,37.4,infinite,water,blank,0
G9,0.07710000128,14898.9,36.9,infinite,water,blank,0
G9,0.07720000297,15301.5,37.6,infinite,water,blank,0
G9,0.07680000365,1207.7,37.0,infinite,water,blank,0
G9,0.07710000128,15704.2,37.0,infinite,water,blank,0
G9,0.07699999957999999,16106.9,37.5,infinite,water,blank,0
G9,0.07720000297,16509.6,37.2,infinite,water,blank,0
G9,0.07710000128,16912.3,37.6,infinite,water,blank,0
G9,0.07680000365,17314.9,37.1,infinite,water,blank,0
G9,0.07710000128,17717.6,37.6,infinite,water,blank,0
G9,0.07710000128,18120.3,37.2,infinite,water,blank,0
G9,0.07729999721,18523.0,37.6,infinite,water,blank,0
G9,0.07699999957999999,18925.7,37.2,infinite,water,blank,0
G9,0.07670000196,19328.3,37.5,infinite,water,blank,0
G9,0.07689999789,1610.4,37.2,infinite,water,blank,0
G9,0.07710000128,19731.0,37.1,infinite,water,blank,0
G9,0.07699999957999999,20133.7,37.5,infinite,water,blank,0
G9,0.07699999957999999,20536.4,37.3,infinite,water,blank,0
G9,0.0773999989,20939.1,37.3,infinite,water,blank,0
G9,0.0773999989,21341.7,37.5,infinite,water,blank,0
G9,0.07689999789,21744.4,37.4,infinite,water,blank,0
G9,0.07710000128,22147.1,37.3,infinite,water,blank,0
G9,0.07729999721,22549.8,37.6,infinite,water,blank,0
G9,0.0773999989,22952.5,37.2,infinite,water,blank,0
G9,0.07689999789,23355.1,37.6,infinite,water,blank,0
G9,0.07720000297,2013.1,37.0,infinite,water,blank,0
G9,0.07699999957999999,23758.0,37.0,infinite,water,blank,0
G9,0.07760000229,24160.7,37.6,infinite,water,blank,0
G9,0.07689999789,24563.3,37.2,infinite,water,blank,0
G9,0.07660000026000001,24966.0,37.5,infinite,water,blank,0
G9,0.07689999789,25368.7,37.1,infinite,water,blank,0
G9,0.07680000365,25771.4,37.6,infinite,water,blank,0
G9,0.07689999789,26174.1,36.9,infinite,water,blank,0
G9,0.07680000365,26576.7,37.6,infinite,water,blank,0
G9,0.07680000365,26979.4,36.9,infinite,water,blank,0
G9,0.07689999789,27382.1,37.6,infinite,water,blank,0
G9,0.07680000365,2415.7,37.5,infinite,water,blank,0
G9,0.07680000365,27784.8,36.9,infinite,water,blank,0
G9,0.07680000365,28187.5,37.6,infinite,water,blank,0
G9,0.07689999789,28590.1,37.0,infinite,water,blank,0
G9,0.0773999989,28992.8,37.6,infinite,water,blank,0
G9,0.07710000128,29395.5,37.1,infinite,water,blank,0
G9,0.07699999957999999,29798.2,37.4,infinite,water,blank,0
G9,0.07660000026000001,30200.9,37.2,infinite,water,blank,0
G9,0.07789999992,30603.5,37.4,infinite,water,blank,0
G9,0.0775000006,31006.2,37.5,infinite,water,blank,0
G9,0.07670000196,31408.9,36.9,infinite,water,blank,0
G9,0.07699999957999999,2818.4,37.3,infinite,water,blank,0
G9,0.07720000297,31811.6,37.4,infinite,water,blank,0
G9,0.07769999653,32214.3,37.5,infinite,water,blank,0
G9,0.07689999789,32616.9,36.9,infinite,water,blank,0
G9,0.07680000365,33019.6,37.5,infinite,water,blank,0
G9,0.07680000365,33422.3,37.6,infinite,water,blank,0
G9,0.07729999721,33825.0,37.0,infinite,water,blank,0
G9,0.07699999957999999,34227.7,37.2,infinite,water,blank,0
G9,0.07699999957999999,34630.4,37.6,infinite,water,blank,0
G9,0.0781000033,35033.0,37.4,infinite,water,blank,0
G9,0.07720000297,35435.7,37.0,infinite,water,blank,0
